#bf edge,        n_deaths,        n_detachments,   n_immigrations,  n_replications,  
0,               1117,            278,             1390,            2                
0,               1128,            295,             1401,            20               
0,               1086,            345,             1362,            69               
0,               1154,            294,             1429,            19               
0,               1127,            318,             1402,            39               
0,               1088,            410,             1381,            114              
0,               1131,            327,             1425,            31               
0,               1082,            263,             1332,            9                
0,               1105,            309,             1402,            8                
0,               1162,            305,             1422,            44               
0,               1108,            305,             1392,            17               
0,               1101,            336,             1414,            23               
0,               1147,            299,             1426,            16               
0,               1093,            364,             1365,            88               
0,               1146,            488,             1441,            196              
0,               1211,            310,             1497,            22               
0,               1102,            357,             1389,            68               
0,               1134,            2172,            1375,            1970             
0,               1075,            282,             1347,            8                
0,               1107,            1672,            1384,            1410             
0,               1145,            323,             1429,            35               
0,               1128,            330,             1419,            38               
0,               1176,            278,             1430,            22               
0,               1068,            547,             1361,            286              
0,               1134,            341,             1413,            61               
0,               1076,            520,             1354,            238              
0,               1079,            285,             1347,            14               
0,               1145,            353,             1457,            38               
0,               1142,            305,             1434,            11               
0,               1061,            320,             1365,            14               
0,               1129,            288,             1407,            11               
0,               1101,            462,             1401,            159              
0,               1142,            274,             1412,            2                
0,               1073,            353,             1360,            64               
0,               1154,            280,             1417,            14               
0,               1063,            350,             1364,            53               
0,               1141,            291,             1427,            7                
0,               1143,            375,             1456,            59               
0,               1121,            255,             1374,            0                
0,               1112,            322,             1415,            20               
0,               1085,            356,             1382,            58               
0,               1041,            434,             1327,            144              
0,               1144,            276,             1416,            1                
0,               1117,            444,             1401,            161              
0,               1125,            320,             1398,            42               
0,               1123,            341,             1416,            52               
0,               1136,            400,             1443,            89               
0,               1084,            302,             1362,            23               
0,               1127,            282,             1401,            9                
0,               1044,            270,             1293,            20               
0,               1156,            314,             1446,            22               
0,               1145,            308,             1436,            15               
0,               1114,            284,             1387,            10               
0,               1097,            1110,            1378,            850              
0,               1143,            401,             1437,            104              
0,               1085,            270,             1348,            4                
0,               1148,            313,             1447,            17               
0,               1101,            287,             1356,            30               
0,               1116,            434,             1423,            126              
0,               1139,            306,             1427,            19               
0,               1080,            312,             1364,            28               
0,               1116,            312,             1408,            18               
0,               1088,            1039,            1370,            791              
0,               1088,            306,             1380,            14               
0,               1120,            493,             1411,            200              
0,               1140,            273,             1410,            1                
0,               1152,            417,             1453,            117              
0,               1111,            283,             1369,            25               
0,               1145,            309,             1440,            11               
0,               1072,            357,             1362,            78               
0,               1070,            1778,            1326,            1540             
0,               1082,            310,             1377,            12               
0,               1110,            327,             1414,            23               
0,               1057,            308,             1356,            8                
0,               1096,            306,             1374,            26               
0,               1124,            387,             1404,            105              
0,               1104,            281,             1373,            8                
0,               1094,            335,             1382,            49               
0,               1099,            298,             1360,            32               
0,               1158,            288,             1442,            3                
0,               1090,            516,             1409,            194              
0,               1074,            299,             1364,            8                
0,               1148,            285,             1421,            12               
0,               1115,            378,             1388,            105              
0,               1119,            263,             1374,            3                
0,               1119,            307,             1380,            47               
0,               1187,            321,             1494,            10               
0,               1086,            356,             1356,            85               
0,               1063,            275,             1325,            12               
0,               1142,            1206,            1433,            925              
0,               1104,            304,             1405,            3                
0,               1100,            328,             1393,            35               
0,               1149,            1176,            1416,            906              
0,               1061,            308,             1324,            42               
0,               1133,            277,             1400,            7                
0,               1112,            280,             1376,            15               
