#run_ID,         bf thickness,    n_deaths,        n_detachments,   n_immigrations,  n_replications,  exit time        
61,              5,               22899,           785,             3545,            20489,           4200             
62,              35,              185051,          804,             3546,            184736,          4200             
63,              20,              91062,           820,             3424,            89729,           4200             
64,              18,              62840,           744,             3513,            61273,           4200             
65,              9,               24288,           821,             3489,            22194,           4200             
66,              12,              47046,           708,             3580,            44896,           4200             
67,              6,               21017,           797,             3550,            18680,           4200             
68,              1,               8068,            430,             3489,            5087,            4200             
69,              13,              38042,           733,             3600,            35945,           4200             
70,              25,              111112,          862,             3409,            110049,          4200             
71,              31,              126233,          806,             3556,            125680,          4200             
72,              17,              61353,           771,             3525,            59868,           4200             
73,              24,              122423,          767,             3498,            121490,          4200             
74,              4,               21006,           762,             3498,            18544,           4200             
75,              23,              83532,           748,             3507,            82232,           4200             
76,              0,               9768,            628,             3405,            7019,            4200             
77,              23,              95846,           850,             3517,            94679,           4200             
78,              25,              98212,           787,             3513,            97081,           4200             
79,              13,              53733,           775,             3630,            51613,           4200             
80,              24,              85115,           811,             3504,            83758,           4200             
81,              24,              104015,          817,             3478,            103055,          4200             
82,              3,               12638,           513,             3330,            9992,            4200             
83,              17,              53629,           697,             3471,            51960,           4200             
84,              3,               20456,           705,             3458,            17865,           4200             
85,              5,               14189,           613,             3511,            11659,           4200             
86,              44,              243907,          781,             3511,            244143,          4200             
87,              3,               22799,           697,             3438,            20262,           4200             
88,              0,               8946,            574,             3374,            6177,            4200             
89,              6,               34407,           786,             3628,            31887,           4200             
90,              14,              36997,           546,             3564,            34845,           4200             
91,              21,              75923,           753,             3583,            74632,           4200             
92,              8,               20182,           664,             3463,            17890,           4200             
93,              26,              140184,          844,             3513,            139344,          4200             
94,              16,              56081,           768,             3451,            54524,           4200             
95,              26,              133846,          815,             3396,            133141,          4200             
96,              6,               25525,           688,             3493,            23033,           4200             
97,              31,              155886,          852,             3525,            155427,          4200             
98,              19,              93757,           731,             3575,            91961,           4200             
99,              22,              83789,           807,             3471,            82458,           4200             
100,             6,               25347,           719,             3465,            22917,           4200             
101,             21,              77050,           780,             3469,            75585,           4200             
102,             8,               39385,           727,             3495,            37077,           4200             
103,             11,              33703,           702,             3498,            31494,           4200             
104,             18,              79692,           782,             3389,            78171,           4200             
105,             45,              249429,          811,             3617,            249685,          4200             
106,             19,              79080,           742,             3523,            77413,           4200             
107,             1,               11193,           459,             3547,            8177,            4200             
108,             27,              132231,          792,             3528,            131210,          4200             
109,             8,               29244,           786,             3478,            27005,           4200             
110,             22,              80688,           769,             3502,            79213,           4200             
111,             34,              173470,          851,             3472,            173174,          4200             
112,             18,              60403,           765,             3521,            59002,           4200             
113,             0,               9369,            545,             3605,            6359,            4200             
114,             5,               30367,           669,             3537,            27815,           4200             
115,             22,              74224,           701,             3498,            72793,           4200             
116,             5,               37264,           692,             3457,            34743,           4200             
117,             14,              62700,           773,             3492,            60847,           4200             
118,             14,              59502,           802,             3476,            57646,           4200             
119,             25,              123526,          733,             3434,            122449,          4200             
120,             16,              73894,           697,             3463,            72104,           4200             
121,             0,               9176,            515,             3530,            6200,            4200             
122,             19,              66462,           709,             3549,            64926,           4200             
123,             18,              71345,           757,             3434,            69769,           4200             
124,             32,              144766,          710,             3606,            143963,          4200             
125,             0,               9251,            578,             3466,            6407,            4200             
126,             15,              51964,           721,             3531,            49961,           4200             
127,             27,              102911,          624,             3478,            101806,          4200             
128,             13,              40369,           654,             3557,            38238,           4200             
129,             22,              83790,           685,             3457,            82511,           4200             
130,             21,              103458,          689,             3494,            101947,          4200             
131,             25,              94952,           719,             3577,            93711,           4200             
132,             16,              70576,           714,             3558,            68842,           4200             
133,             6,               30941,           680,             3488,            28479,           4200             
134,             34,              179039,          780,             3546,            178750,          4200             
135,             40,              185851,          780,             3497,            185427,          4200             
136,             13,              43829,           754,             3465,            41953,           4200             
137,             28,              130745,          737,             3499,            129683,          4200             
138,             19,              72740,           742,             3522,            71173,           4200             
139,             25,              115302,          722,             3406,            114327,          4200             
140,             11,              39260,           684,             3604,            36927,           4200             
141,             19,              57107,           672,             3418,            55476,           4200             
142,             16,              57061,           726,             3499,            55371,           4200             
143,             15,              56551,           617,             3421,            54794,           4200             
144,             1,               11559,           561,             3559,            8653,            4200             
145,             2,               11628,           563,             3380,            8944,            4200             
146,             7,               40849,           685,             3526,            38442,           4200             
147,             8,               47145,           628,             3476,            44801,           4200             
148,             22,              107666,          756,             3523,            106519,          4200             
149,             5,               14980,           405,             3409,            12221,           4200             
150,             7,               26646,           572,             3437,            24196,           4200             
151,             22,              71857,           585,             3354,            70506,           4200             
152,             10,              39911,           572,             3369,            37767,           4200             
153,             13,              42771,           688,             3499,            40622,           4200             
154,             2,               14425,           700,             3523,            11721,           4200             
155,             15,              53424,           725,             3412,            51662,           4200             
156,             16,              70363,           641,             3614,            68281,           4200             
157,             31,              143843,          739,             3570,            142775,          4200             
158,             10,              24245,           591,             3539,            21949,           4200             
159,             3,               13881,           460,             3475,            11030,           4200             
160,             23,              88893,           733,             3618,            87486,           4200             
161,             12,              26318,           571,             3448,            24076,           4200             
162,             32,              151058,          757,             3535,            150451,          4200             
163,             12,              50348,           660,             3483,            48200,           4200             
164,             21,              85969,           715,             3545,            84460,           4200             
165,             9,               29609,           607,             3508,            27277,           4200             
166,             37,              145041,          687,             3555,            144741,          4200             
167,             19,              70233,           677,             3498,            68498,           4200             
168,             19,              64994,           646,             3516,            63323,           4200             
169,             9,               29830,           670,             3442,            27630,           4200             
170,             12,              42158,           563,             3539,            40129,           4200             
171,             32,              141037,          721,             3454,            140325,          4200             
172,             3,               24418,           599,             3592,            21588,           4200             
173,             2,               12550,           482,             3482,            9693,            4200             
174,             19,              71858,           681,             3397,            70420,           4200             
175,             5,               27740,           584,             3498,            25139,           4200             
176,             26,              129417,          741,             3526,            128256,          4200             
177,             3,               12726,           572,             3583,            9912,            4200             
178,             6,               29273,           538,             3436,            26777,           4200             
179,             39,              188400,          677,             3544,            187899,          4200             
180,             23,              100434,          723,             3477,            99019,           4200             
181,             8,               46174,           638,             3466,            43778,           4200             
182,             21,              85731,           685,             3466,            84329,           4200             
183,             15,              57867,           667,             3516,            55843,           4200             
184,             18,              65593,           574,             3430,            63827,           4200             
185,             8,               27752,           555,             3577,            25253,           4200             
186,             30,              131915,          715,             3494,            131158,          4200             
187,             30,              136292,          679,             3515,            135384,          4200             
188,             4,               22767,           563,             3505,            20024,           4200             
189,             21,              84964,           698,             3431,            83449,           4200             
190,             11,              46150,           627,             3504,            43844,           4200             
191,             17,              63861,           692,             3505,            61957,           4200             
192,             10,              43900,           679,             3354,            41788,           4200             
193,             14,              52090,           596,             3529,            50110,           4200             
194,             8,               29900,           611,             3440,            27541,           4200             
195,             10,              39736,           540,             3479,            37459,           4200             
196,             26,              104618,          693,             3479,            103520,          4200             
197,             19,              57792,           722,             3491,            56153,           4200             
198,             31,              167023,          660,             3431,            166382,          4200             
199,             20,              97228,           647,             3535,            95727,           4200             
