#run_ID,         bf thickness,    n_deaths,        n_detachments,   n_immigrations,  n_replications,  exit time        
132,             0,               3750,            55,              3494,            311,             4200             
133,             0,               3583,            55,              3547,            94,              4200             
134,             0,               3633,            38,              3569,            101,             4200             
135,             0,               3656,            53,              3513,            194,             4200             
136,             0,               3910,            66,              3550,            422,             4200             
137,             0,               3407,            58,              3394,            70,              4200             
138,             0,               3950,            67,              3503,            516,             4200             
139,             0,               3728,            49,              3533,            245,             4200             
140,             10,              43707,           387,             3596,            41075,           4200             
141,             0,               3524,            57,              3482,            99,              4200             
142,             0,               3561,            47,              3477,            129,             4200             
143,             0,               3656,            59,              3566,            147,             4200             
144,             0,               3723,            63,              3520,            286,             4200             
145,             1,               7979,            184,             3498,            4665,            4200             
146,             0,               3515,            46,              3467,            89,              4200             
147,             0,               3599,            50,              3550,            99,              4200             
148,             0,               3536,            46,              3469,            112,             4200             
149,             0,               3617,            47,              3410,            253,             4200             
150,             0,               3564,            40,              3499,            106,             4200             
151,             0,               3746,            57,              3538,            265,             4200             
152,             0,               3459,            30,              3402,            86,              4200             
153,             0,               3731,            52,              3541,            237,             4200             
154,             0,               3568,            37,              3538,            68,              4200             
155,             1,               8129,            201,             3461,            4912,            4200             
156,             0,               3875,            72,              3514,            430,             4200             
157,             1,               6429,            142,             3517,            3084,            4200             
158,             0,               3643,            62,              3435,            273,             4200             
159,             2,               9964,            255,             3481,            6856,            4200             
160,             0,               4181,            85,              3466,            799,             4200             
161,             1,               9359,            348,             3478,            6289,            4200             
162,             0,               6919,            249,             3494,            3694,            4200             
163,             0,               3580,            58,              3530,            109,             4200             
164,             3,               12413,           223,             3424,            9406,            4200             
165,             0,               3620,            50,              3445,            221,             4200             
166,             0,               3562,            69,              3411,            218,             4200             
167,             0,               3587,            45,              3566,            64,              4200             
168,             5,               19556,           349,             3534,            16599,           4200             
169,             0,               3600,            49,              3541,            104,             4200             
170,             0,               3787,            68,              3560,            294,             4200             
171,             0,               6380,            210,             3469,            3149,            4200             
172,             0,               4608,            98,              3484,            1219,            4200             
173,             0,               3802,            50,              3562,            289,             4200             
174,             0,               3560,            43,              3468,            137,             4200             
175,             0,               4504,            104,             3499,            1129,            4200             
176,             0,               3547,            47,              3473,            122,             4200             
177,             0,               3768,            58,              3541,            282,             4200             
178,             1,               5318,            132,             3478,            2076,            4200             
179,             0,               4167,            73,              3420,            834,             4200             
180,             0,               3590,            55,              3458,            183,             4200             
181,             10,              40518,           299,             3441,            37977,           4200             
182,             0,               3575,            48,              3494,            129,             4200             
183,             0,               3686,            56,              3487,            251,             4200             
184,             0,               3489,            39,              3452,            73,              4200             
185,             0,               5788,            154,             3479,            2475,            4200             
186,             1,               8386,            211,             3571,            5051,            4200             
187,             0,               6098,            181,             3500,            2804,            4200             
188,             0,               3624,            56,              3579,            97,              4200             
189,             0,               3625,            39,              3558,            103,             4200             
190,             0,               3508,            40,              3481,            65,              4200             
191,             0,               3473,            48,              3476,            45,              4200             
192,             0,               4686,            114,             3563,            1234,            4200             
193,             0,               3860,            71,              3528,            401,             4200             
194,             27,              97168,           461,             3513,            95837,           4200             
195,             0,               3880,            51,              3537,            395,             4200             
196,             0,               3550,            52,              3498,            113,             4200             
197,             0,               3787,            44,              3514,            313,             4200             
198,             2,               10932,           348,             3481,            7900,            4200             
199,             0,               3704,            54,              3446,            309,             4200             
