#run_ID,         bf thickness,    n_deaths,        n_detachments,   n_immigrations,  n_replications,  exit time        
80,              0,               2765,            742,             3473,            34,              4200             
81,              0,               2743,            3047,            3490,            2311,            4200             
82,              0,               2684,            791,             3397,            78,              4200             
83,              0,               2794,            847,             3544,            96,              4200             
84,              0,               2757,            860,             3531,            84,              4200             
85,              0,               2742,            815,             3472,            81,              4200             
86,              0,               2809,            1143,            3566,            388,             4200             
87,              0,               2737,            737,             3435,            37,              4200             
88,              0,               2813,            840,             3549,            111,             4200             
89,              0,               2811,            951,             3548,            214,             4200             
90,              0,               2795,            811,             3584,            20,              4200             
91,              0,               2827,            8885,            3555,            8190,            4200             
92,              0,               2844,            767,             3571,            41,              4200             
93,              0,               2758,            788,             3455,            91,              4200             
94,              0,               2801,            782,             3528,            53,              4200             
95,              0,               2760,            734,             3459,            35,              4200             
96,              0,               2799,            740,             3520,            17,              4200             
97,              0,               2782,            1057,            3529,            306,             4200             
98,              0,               2776,            752,             3494,            32,              4200             
99,              0,               2758,            3194,            3468,            2489,            4200             
100,             0,               2664,            754,             3376,            41,              4200             
101,             0,               2855,            903,             3610,            143,             4200             
102,             0,               2715,            907,             3429,            194,             4200             
103,             0,               2829,            921,             3551,            198,             4200             
104,             0,               2722,            778,             3439,            58,              4200             
105,             0,               2721,            817,             3452,            88,              4200             
106,             0,               2783,            880,             3503,            156,             4200             
107,             0,               2809,            904,             3538,            172,             4200             
108,             0,               2745,            767,             3473,            38,              4200             
109,             0,               2778,            924,             3529,            182,             4200             
110,             0,               2723,            865,             3418,            166,             4200             
111,             0,               2743,            1001,            3486,            257,             4200             
112,             0,               2801,            927,             3556,            167,             4200             
113,             0,               2792,            914,             3517,            185,             4200             
114,             0,               2856,            736,             3558,            34,              4200             
115,             0,               2801,            1007,            3506,            298,             4200             
116,             0,               2804,            916,             3573,            144,             4200             
117,             0,               2682,            798,             3409,            72,              4200             
118,             0,               2759,            818,             3512,            64,              4200             
119,             0,               2735,            762,             3439,            56,              4200             
120,             0,               2782,            794,             3520,            52,              4200             
121,             0,               2675,            762,             3397,            37,              4200             
122,             0,               2750,            808,             3448,            114,             4200             
123,             0,               2764,            2127,            3467,            1452,            4200             
124,             0,               2826,            817,             3584,            58,              4200             
125,             0,               2790,            781,             3551,            17,              4200             
126,             0,               2838,            823,             3597,            63,              4200             
127,             0,               2760,            1293,            3509,            543,             4200             
128,             0,               2711,            833,             3413,            128,             4200             
129,             0,               2744,            732,             3434,            38,              4200             
130,             0,               2691,            814,             3418,            85,              4200             
131,             0,               2774,            4768,            3486,            4072,            4200             
132,             0,               2667,            713,             3359,            17,              4200             
133,             0,               2788,            802,             3525,            63,              4200             
134,             0,               2812,            798,             3542,            67,              4200             
135,             0,               2808,            889,             3565,            130,             4200             
136,             0,               2795,            735,             3498,            28,              4200             
137,             0,               2767,            770,             3504,            33,              4200             
138,             0,               2768,            949,             3516,            200,             4200             
139,             0,               2697,            873,             3467,            100,             4200             
140,             0,               2848,            834,             3591,            91,              4200             
141,             0,               2777,            821,             3516,            83,              4200             
142,             0,               2731,            733,             3410,            50,              4200             
143,             0,               2825,            867,             3581,            106,             4200             
144,             0,               2801,            777,             3542,            34,              4200             
145,             0,               2735,            2319,            3467,            1596,            4200             
146,             0,               2743,            797,             3456,            83,              4200             
147,             0,               2822,            824,             3561,            83,              4200             
148,             0,               2756,            792,             3502,            43,              4200             
149,             0,               2775,            1562,            3518,            819,             4200             
150,             0,               2785,            865,             3511,            136,             4200             
151,             0,               2800,            829,             3547,            78,              4200             
152,             0,               2773,            774,             3449,            97,              4200             
153,             0,               2769,            805,             3543,            29,              4200             
154,             0,               2803,            842,             3522,            120,             4200             
155,             0,               2804,            925,             3545,            180,             4200             
156,             0,               2760,            781,             3497,            42,              4200             
157,             0,               2646,            816,             3399,            63,              4200             
158,             0,               2803,            795,             3578,            21,              4200             
159,             0,               2775,            799,             3518,            53,              4200             
160,             0,               2676,            775,             3413,            39,              4200             
161,             0,               2726,            720,             3413,            31,              4200             
162,             0,               2744,            917,             3522,            139,             4200             
163,             0,               2764,            825,             3515,            71,              4200             
164,             0,               2750,            847,             3518,            75,              4200             
165,             0,               2821,            834,             3594,            58,              4200             
166,             0,               2755,            951,             3522,            183,             4200             
167,             0,               2678,            875,             3393,            159,             4200             
168,             0,               2801,            1331,            3517,            612,             4200             
169,             0,               2765,            843,             3491,            112,             4200             
170,             0,               2813,            943,             3561,            194,             4200             
171,             0,               2772,            851,             3522,            101,             4200             
172,             0,               2788,            806,             3511,            79,              4200             
173,             0,               2715,            874,             3423,            163,             4200             
174,             0,               2751,            794,             3469,            74,              4200             
175,             0,               2769,            1274,            3522,            516,             4200             
176,             0,               2758,            810,             3464,            104,             4200             
177,             0,               2786,            715,             3482,            19,              4200             
178,             0,               2683,            915,             3423,            173,             4200             
179,             0,               2692,            820,             3405,            103,             4200             
