#tau,            K*,              det_rate,        thickness,       thick_stDev,     n_deaths,        n_detachments,   n_immigrations,  n_replications,  n_tau_halves     
5.0000E-02,      6.0000E-01,      2.7000E-03,      9.0000E+00,      0.0000E+00,      1.1745E+03,      7.6400E+01,      1.5120E+02,      1.8786E+03,      4.6933E+01       
5.0000E-02,      6.0000E-01,      2.8000E-03,      9.0000E+00,      0.0000E+00,      1.1750E+03,      8.2600E+01,      1.5247E+02,      1.9014E+03,      4.8000E+01       
5.0000E-02,      6.0000E-01,      2.9000E-03,      9.0000E+00,      0.0000E+00,      1.2159E+03,      7.8733E+01,      1.5420E+02,      1.9364E+03,      4.8800E+01       
5.0000E-02,      6.0000E-01,      3.0000E-03,      9.0000E+00,      0.0000E+00,      1.1622E+03,      7.1733E+01,      1.4693E+02,      1.8670E+03,      4.2333E+01       
5.0000E-02,      6.0000E-01,      3.1000E-03,      9.0000E+00,      0.0000E+00,      1.1429E+03,      7.5400E+01,      1.4867E+02,      1.8546E+03,      4.7000E+01       
5.0000E-02,      6.0000E-01,      3.2000E-03,      9.0000E+00,      0.0000E+00,      1.2238E+03,      7.9067E+01,      1.5360E+02,      1.9416E+03,      4.8933E+01       
5.0000E-02,      6.0000E-01,      3.3000E-03,      9.0000E+00,      0.0000E+00,      1.1443E+03,      7.2467E+01,      1.4727E+02,      1.8535E+03,      4.5733E+01       
5.0000E-02,      6.0000E-01,      3.4000E-03,      9.0000E+00,      0.0000E+00,      1.2314E+03,      7.5867E+01,      1.5220E+02,      1.9428E+03,      4.6867E+01       
5.0000E-02,      6.0000E-01,      3.5000E-03,      9.0000E+00,      0.0000E+00,      1.1337E+03,      7.2200E+01,      1.4813E+02,      1.8353E+03,      4.5200E+01       
5.0000E-02,      6.0000E-01,      3.6000E-03,      9.0000E+00,      0.0000E+00,      1.1793E+03,      7.9333E+01,      1.5573E+02,      1.8868E+03,      4.8867E+01       
5.0000E-02,      6.0000E-01,      3.7000E-03,      9.0000E+00,      0.0000E+00,      1.2533E+03,      8.2733E+01,      1.5087E+02,      1.9757E+03,      4.3867E+01       
5.0000E-02,      6.0000E-01,      3.8000E-03,      9.0000E+00,      0.0000E+00,      1.1904E+03,      7.6133E+01,      1.5807E+02,      1.8905E+03,      4.6533E+01       
5.0000E-02,      6.0000E-01,      3.9000E-03,      9.0000E+00,      0.0000E+00,      1.1357E+03,      7.5267E+01,      1.4827E+02,      1.8518E+03,      4.7400E+01       
5.0000E-02,      6.0000E-01,      4.0000E-03,      9.0000E+00,      0.0000E+00,      1.1901E+03,      7.2400E+01,      1.5020E+02,      1.9002E+03,      4.5600E+01       
5.0000E-02,      6.2500E-01,      2.0000E-03,      9.0000E+00,      0.0000E+00,      1.2469E+03,      5.8333E+01,      1.6000E+02,      1.9331E+03,      4.9933E+01       
5.0000E-02,      6.2500E-01,      2.1000E-03,      9.0000E+00,      0.0000E+00,      1.2433E+03,      5.9200E+01,      1.4947E+02,      1.9493E+03,      4.6733E+01       
5.0000E-02,      6.2500E-01,      2.2000E-03,      9.0000E+00,      0.0000E+00,      1.2889E+03,      5.7333E+01,      1.5227E+02,      1.9923E+03,      5.3400E+01       
5.0000E-02,      6.2500E-01,      2.3000E-03,      9.0000E+00,      0.0000E+00,      1.2338E+03,      6.9600E+01,      1.5593E+02,      1.9472E+03,      5.0000E+01       
5.0000E-02,      6.2500E-01,      2.4000E-03,      9.0000E+00,      0.0000E+00,      1.2773E+03,      8.5667E+01,      1.5520E+02,      2.0014E+03,      5.2333E+01       
5.0000E-02,      6.2500E-01,      2.5000E-03,      9.0000E+00,      0.0000E+00,      1.2563E+03,      8.5800E+01,      1.5920E+02,      1.9712E+03,      5.0000E+01       
5.0000E-02,      6.2500E-01,      2.6000E-03,      9.0000E+00,      0.0000E+00,      1.3347E+03,      8.9600E+01,      1.6160E+02,      2.0693E+03,      5.5867E+01       
5.0000E-02,      6.2500E-01,      2.7000E-03,      9.0000E+00,      0.0000E+00,      1.3259E+03,      8.5733E+01,      1.6567E+02,      2.0392E+03,      4.9467E+01       
5.0000E-02,      6.2500E-01,      2.8000E-03,      9.0000E+00,      0.0000E+00,      1.2893E+03,      8.5800E+01,      1.5940E+02,      2.0059E+03,      5.0733E+01       
5.0000E-02,      6.2500E-01,      2.9000E-03,      9.0000E+00,      0.0000E+00,      1.3213E+03,      8.9133E+01,      1.6373E+02,      2.0262E+03,      5.0400E+01       
5.0000E-02,      6.2500E-01,      3.0000E-03,      9.0000E+00,      0.0000E+00,      1.2792E+03,      8.4867E+01,      1.6147E+02,      1.9947E+03,      5.3000E+01       
5.0000E-02,      6.2500E-01,      3.1000E-03,      9.0000E+00,      0.0000E+00,      1.2611E+03,      8.6333E+01,      1.5693E+02,      1.9796E+03,      4.7933E+01       
5.0000E-02,      6.2500E-01,      3.2000E-03,      9.0000E+00,      0.0000E+00,      1.2653E+03,      8.1400E+01,      1.5747E+02,      1.9766E+03,      5.2133E+01       
5.0000E-02,      6.2500E-01,      3.3000E-03,      8.8667E+00,      3.5187E-01,      1.3177E+03,      9.2200E+01,      1.6267E+02,      2.0399E+03,      5.2733E+01       
5.0000E-02,      6.2500E-01,      3.4000E-03,      9.0000E+00,      0.0000E+00,      1.2797E+03,      8.7400E+01,      1.5813E+02,      1.9973E+03,      4.9333E+01       
5.0000E-02,      6.2500E-01,      3.5000E-03,      9.0000E+00,      0.0000E+00,      1.2707E+03,      9.1000E+01,      1.6360E+02,      1.9925E+03,      5.0400E+01       
5.0000E-02,      6.2500E-01,      3.6000E-03,      9.0000E+00,      0.0000E+00,      1.2514E+03,      8.4067E+01,      1.6273E+02,      1.9633E+03,      4.7333E+01       
5.0000E-02,      6.2500E-01,      3.7000E-03,      9.0000E+00,      0.0000E+00,      1.3018E+03,      8.5600E+01,      1.6007E+02,      2.0250E+03,      4.9733E+01       
5.0000E-02,      6.2500E-01,      3.8000E-03,      9.0000E+00,      0.0000E+00,      1.3043E+03,      9.3200E+01,      1.6307E+02,      2.0235E+03,      5.0867E+01       
5.0000E-02,      6.2500E-01,      3.9000E-03,      9.0000E+00,      0.0000E+00,      1.2503E+03,      8.0733E+01,      1.5260E+02,      1.9654E+03,      5.1667E+01       
5.0000E-02,      6.2500E-01,      4.0000E-03,      9.0000E+00,      0.0000E+00,      1.2545E+03,      7.9400E+01,      1.5840E+02,      1.9609E+03,      4.9267E+01       
5.0000E-02,      6.5000E-01,      2.0000E-03,      9.0000E+00,      0.0000E+00,      1.3590E+03,      6.6867E+01,      1.6440E+02,      2.0599E+03,      5.3000E+01       
5.0000E-02,      6.5000E-01,      2.1000E-03,      9.0000E+00,      0.0000E+00,      1.2668E+03,      6.5000E+01,      1.5687E+02,      1.9722E+03,      5.0600E+01       
5.0000E-02,      6.5000E-01,      2.2000E-03,      9.0000E+00,      0.0000E+00,      1.3247E+03,      6.6267E+01,      1.6207E+02,      2.0199E+03,      5.2467E+01       
5.0000E-02,      6.5000E-01,      2.3000E-03,      9.0000E+00,      0.0000E+00,      1.3619E+03,      7.9800E+01,      1.6653E+02,      2.0770E+03,      5.7867E+01       
5.0000E-02,      6.5000E-01,      2.4000E-03,      8.8667E+00,      5.1640E-01,      1.4025E+03,      9.6400E+01,      1.7220E+02,      2.1220E+03,      5.6667E+01       
5.0000E-02,      6.5000E-01,      2.5000E-03,      9.0000E+00,      0.0000E+00,      1.3819E+03,      9.7933E+01,      1.7133E+02,      2.1101E+03,      5.3200E+01       
5.0000E-02,      6.5000E-01,      2.6000E-03,      8.9333E+00,      2.5820E-01,      1.3610E+03,      8.6200E+01,      1.6467E+02,      2.0710E+03,      4.9800E+01       
5.0000E-02,      6.5000E-01,      2.7000E-03,      9.0000E+00,      0.0000E+00,      1.4271E+03,      9.3733E+01,      1.7760E+02,      2.1429E+03,      5.5200E+01       
5.0000E-02,      6.5000E-01,      2.8000E-03,      9.0000E+00,      0.0000E+00,      1.4149E+03,      9.4400E+01,      1.6647E+02,      2.1450E+03,      5.6667E+01       
5.0000E-02,      6.5000E-01,      2.9000E-03,      9.0000E+00,      0.0000E+00,      1.3117E+03,      8.6400E+01,      1.6413E+02,      2.0335E+03,      5.2467E+01       
5.0000E-02,      6.5000E-01,      3.0000E-03,      9.0000E+00,      0.0000E+00,      1.4538E+03,      9.8800E+01,      1.7560E+02,      2.1765E+03,      5.7400E+01       
5.0000E-02,      6.5000E-01,      3.1000E-03,      9.0000E+00,      0.0000E+00,      1.3727E+03,      9.0333E+01,      1.6700E+02,      2.0915E+03,      5.5800E+01       
5.0000E-02,      6.5000E-01,      3.2000E-03,      9.0000E+00,      0.0000E+00,      1.3759E+03,      9.5533E+01,      1.7160E+02,      2.0947E+03,      5.2600E+01       
5.0000E-02,      6.5000E-01,      3.3000E-03,      9.0000E+00,      0.0000E+00,      1.4143E+03,      9.7267E+01,      1.6927E+02,      2.1397E+03,      5.3533E+01       
5.0000E-02,      6.5000E-01,      3.4000E-03,      8.9333E+00,      2.5820E-01,      1.4011E+03,      9.5867E+01,      1.7147E+02,      2.1195E+03,      5.6733E+01       
5.0000E-02,      6.5000E-01,      3.5000E-03,      8.8000E+00,      4.1404E-01,      1.3648E+03,      9.5400E+01,      1.6507E+02,      2.0969E+03,      5.4667E+01       
5.0000E-02,      6.5000E-01,      3.6000E-03,      9.0000E+00,      0.0000E+00,      1.4137E+03,      9.8133E+01,      1.6920E+02,      2.1407E+03,      5.4333E+01       
5.0000E-02,      6.5000E-01,      3.7000E-03,      9.0000E+00,      0.0000E+00,      1.3538E+03,      9.5467E+01,      1.6707E+02,      2.0781E+03,      5.4467E+01       
5.0000E-02,      6.5000E-01,      3.8000E-03,      9.0000E+00,      0.0000E+00,      1.3422E+03,      9.8000E+01,      1.6800E+02,      2.0759E+03,      5.4067E+01       
5.0000E-02,      6.5000E-01,      3.9000E-03,      8.9333E+00,      2.5820E-01,      1.4006E+03,      9.4800E+01,      1.6953E+02,      2.1289E+03,      5.7933E+01       
5.0000E-02,      6.5000E-01,      4.0000E-03,      8.9333E+00,      2.5820E-01,      1.4013E+03,      9.7667E+01,      1.7227E+02,      2.1271E+03,      5.7600E+01       
5.0000E-02,      6.7500E-01,      2.0000E-03,      8.8000E+00,      5.6061E-01,      1.4819E+03,      7.9200E+01,      1.7487E+02,      2.1951E+03,      5.8267E+01       
5.0000E-02,      6.7500E-01,      2.1000E-03,      8.9333E+00,      2.5820E-01,      1.4580E+03,      8.2400E+01,      1.7753E+02,      2.1789E+03,      5.6600E+01       
5.0000E-02,      6.7500E-01,      2.2000E-03,      8.9333E+00,      2.5820E-01,      1.4115E+03,      7.9867E+01,      1.7120E+02,      2.1283E+03,      5.7000E+01       
5.0000E-02,      6.7500E-01,      2.3000E-03,      8.7333E+00,      7.9881E-01,      1.3989E+03,      9.0000E+01,      1.6827E+02,      2.1099E+03,      5.7067E+01       
5.0000E-02,      6.7500E-01,      2.4000E-03,      8.8000E+00,      4.1404E-01,      1.5273E+03,      1.0400E+02,      1.7787E+02,      2.2571E+03,      6.1000E+01       
5.0000E-02,      6.7500E-01,      2.5000E-03,      8.8000E+00,      4.1404E-01,      1.4171E+03,      1.0833E+02,      1.7793E+02,      2.1478E+03,      5.6733E+01       
5.0000E-02,      6.7500E-01,      2.6000E-03,      8.8000E+00,      4.1404E-01,      1.4797E+03,      1.0433E+02,      1.7667E+02,      2.2165E+03,      5.8933E+01       
5.0000E-02,      6.7500E-01,      2.7000E-03,      8.9333E+00,      2.5820E-01,      1.4873E+03,      1.0547E+02,      1.7753E+02,      2.2129E+03,      6.1200E+01       
5.0000E-02,      6.7500E-01,      2.8000E-03,      8.9333E+00,      2.5820E-01,      1.5480E+03,      1.1313E+02,      1.8600E+02,      2.2817E+03,      6.3600E+01       
5.0000E-02,      6.7500E-01,      2.9000E-03,      8.6667E+00,      4.8795E-01,      1.4908E+03,      1.0653E+02,      1.8173E+02,      2.2111E+03,      5.9600E+01       
5.0000E-02,      6.7500E-01,      3.0000E-03,      8.8000E+00,      4.1404E-01,      1.4545E+03,      1.0747E+02,      1.8607E+02,      2.1623E+03,      5.5467E+01       
5.0000E-02,      6.7500E-01,      3.1000E-03,      8.8667E+00,      3.5187E-01,      1.4809E+03,      1.0447E+02,      1.7607E+02,      2.2129E+03,      6.0600E+01       
5.0000E-02,      6.7500E-01,      3.2000E-03,      8.8000E+00,      4.1404E-01,      1.5137E+03,      1.0773E+02,      1.7793E+02,      2.2452E+03,      6.1000E+01       
5.0000E-02,      6.7500E-01,      3.3000E-03,      8.8000E+00,      4.1404E-01,      1.4767E+03,      1.0633E+02,      1.7947E+02,      2.2103E+03,      6.0533E+01       
5.0000E-02,      6.7500E-01,      3.4000E-03,      8.4667E+00,      7.4322E-01,      1.4902E+03,      1.1393E+02,      1.8760E+02,      2.2067E+03,      5.6400E+01       
5.0000E-02,      6.7500E-01,      3.5000E-03,      8.6667E+00,      6.1721E-01,      1.4657E+03,      1.0553E+02,      1.7680E+02,      2.1881E+03,      5.7867E+01       
5.0000E-02,      6.7500E-01,      3.6000E-03,      8.7333E+00,      7.9881E-01,      1.4647E+03,      1.1107E+02,      1.7553E+02,      2.1975E+03,      6.1667E+01       
5.0000E-02,      6.7500E-01,      3.7000E-03,      8.6667E+00,      4.8795E-01,      1.4823E+03,      1.0933E+02,      1.7693E+02,      2.2161E+03,      5.7200E+01       
5.0000E-02,      6.7500E-01,      3.8000E-03,      8.6667E+00,      6.1721E-01,      1.4822E+03,      1.1827E+02,      1.8320E+02,      2.2055E+03,      5.5267E+01       
5.0000E-02,      6.7500E-01,      3.9000E-03,      8.7333E+00,      4.5774E-01,      1.5367E+03,      1.0927E+02,      1.8273E+02,      2.2653E+03,      6.1733E+01       
5.0000E-02,      6.7500E-01,      4.0000E-03,      8.8000E+00,      4.1404E-01,      1.4889E+03,      1.0553E+02,      1.7940E+02,      2.2206E+03,      5.9133E+01       
5.0000E-02,      7.0000E-01,      2.0000E-03,      8.9333E+00,      2.5820E-01,      1.5176E+03,      8.2600E+01,      1.8020E+02,      2.2275E+03,      6.1400E+01       
5.0000E-02,      7.0000E-01,      2.1000E-03,      8.8667E+00,      3.5187E-01,      1.5643E+03,      8.6533E+01,      1.8353E+02,      2.2730E+03,      6.1533E+01       
5.0000E-02,      7.0000E-01,      2.2000E-03,      8.6000E+00,      5.0709E-01,      1.5904E+03,      9.1333E+01,      1.9033E+02,      2.3059E+03,      6.1467E+01       
5.0000E-02,      7.0000E-01,      2.3000E-03,      8.6000E+00,      5.0709E-01,      1.5661E+03,      1.0087E+02,      1.9000E+02,      2.2685E+03,      6.1733E+01       
5.0000E-02,      7.0000E-01,      2.4000E-03,      8.6667E+00,      6.1721E-01,      1.5665E+03,      1.1613E+02,      1.8860E+02,      2.2919E+03,      6.3933E+01       
5.0000E-02,      7.0000E-01,      2.5000E-03,      8.2000E+00,      6.7612E-01,      1.4745E+03,      1.1693E+02,      1.9560E+02,      2.1665E+03,      5.2133E+01       
5.0000E-02,      7.0000E-01,      2.6000E-03,      8.1333E+00,      7.4322E-01,      1.4963E+03,      1.2433E+02,      1.8873E+02,      2.2082E+03,      5.9133E+01       
5.0000E-02,      7.0000E-01,      2.7000E-03,      8.0667E+00,      7.0373E-01,      1.4840E+03,      1.1500E+02,      1.8560E+02,      2.1775E+03,      5.7133E+01       
5.0000E-02,      7.0000E-01,      2.8000E-03,      8.3333E+00,      7.2375E-01,      1.4589E+03,      1.0807E+02,      1.8627E+02,      2.1551E+03,      5.0000E+01       
5.0000E-02,      7.0000E-01,      2.9000E-03,      8.2667E+00,      7.9881E-01,      1.5096E+03,      1.1960E+02,      1.8787E+02,      2.2126E+03,      6.3133E+01       
5.0000E-02,      7.0000E-01,      3.0000E-03,      8.3333E+00,      7.2375E-01,      1.5837E+03,      1.1993E+02,      1.9167E+02,      2.2983E+03,      5.6467E+01       
5.0000E-02,      7.0000E-01,      3.1000E-03,      8.0000E+00,      7.5593E-01,      1.5009E+03,      1.1640E+02,      1.9060E+02,      2.1993E+03,      5.8733E+01       
5.0000E-02,      7.0000E-01,      3.2000E-03,      8.6667E+00,      6.1721E-01,      1.4981E+03,      1.1687E+02,      1.8087E+02,      2.2392E+03,      5.8400E+01       
5.0000E-02,      7.0000E-01,      3.3000E-03,      8.0667E+00,      7.9881E-01,      1.5156E+03,      1.1967E+02,      1.8867E+02,      2.2041E+03,      5.9533E+01       
5.0000E-02,      7.0000E-01,      3.4000E-03,      8.1333E+00,      8.3381E-01,      1.5371E+03,      1.2160E+02,      1.8953E+02,      2.2417E+03,      5.5933E+01       
5.0000E-02,      7.0000E-01,      3.5000E-03,      8.0667E+00,      8.8372E-01,      1.5315E+03,      1.1553E+02,      1.8620E+02,      2.2355E+03,      6.2267E+01       
5.0000E-02,      7.0000E-01,      3.6000E-03,      8.0667E+00,      1.0328E+00,      1.4659E+03,      1.1687E+02,      1.8807E+02,      2.1512E+03,      5.8400E+01       
5.0000E-02,      7.0000E-01,      3.7000E-03,      8.5333E+00,      6.3994E-01,      1.5628E+03,      1.1773E+02,      1.8460E+02,      2.2947E+03,      6.2267E+01       
5.0000E-02,      7.0000E-01,      3.8000E-03,      8.3333E+00,      8.1650E-01,      1.5301E+03,      1.1987E+02,      1.9320E+02,      2.2421E+03,      6.0533E+01       
5.0000E-02,      7.0000E-01,      3.9000E-03,      8.0000E+00,      1.0000E+00,      1.4365E+03,      1.2273E+02,      1.8733E+02,      2.1295E+03,      5.1467E+01       
5.0000E-02,      7.0000E-01,      4.0000E-03,      7.8667E+00,      1.0601E+00,      1.4911E+03,      1.1700E+02,      1.8667E+02,      2.1723E+03,      5.5133E+01       
5.0000E-02,      7.2500E-01,      2.0000E-03,      8.2000E+00,      6.7612E-01,      1.5629E+03,      9.6267E+01,      1.8727E+02,      2.2433E+03,      6.1933E+01       
5.0000E-02,      7.2500E-01,      2.1000E-03,      8.1333E+00,      6.3994E-01,      1.5504E+03,      8.9200E+01,      1.8667E+02,      2.2263E+03,      6.3200E+01       
5.0000E-02,      7.2500E-01,      2.2000E-03,      8.1333E+00,      7.4322E-01,      1.5935E+03,      9.1133E+01,      1.9260E+02,      2.2805E+03,      6.4667E+01       
5.0000E-02,      7.2500E-01,      2.3000E-03,      8.2667E+00,      5.9362E-01,      1.6001E+03,      1.0613E+02,      1.8900E+02,      2.3019E+03,      6.7067E+01       
5.0000E-02,      7.2500E-01,      2.4000E-03,      7.6000E+00,      8.2808E-01,      1.4003E+03,      1.2413E+02,      1.8693E+02,      2.0698E+03,      5.2400E+01       
5.0000E-02,      7.2500E-01,      2.5000E-03,      7.4667E+00,      9.1548E-01,      1.3968E+03,      1.2687E+02,      1.9540E+02,      2.0345E+03,      4.9733E+01       
5.0000E-02,      7.2500E-01,      2.6000E-03,      7.8667E+00,      8.3381E-01,      1.5124E+03,      1.1887E+02,      1.9187E+02,      2.1949E+03,      5.5533E+01       
5.0000E-02,      7.2500E-01,      2.7000E-03,      7.9333E+00,      8.8372E-01,      1.4296E+03,      1.1107E+02,      1.7980E+02,      2.1191E+03,      5.2133E+01       
5.0000E-02,      7.2500E-01,      2.8000E-03,      7.3333E+00,      6.1721E-01,      1.4442E+03,      1.3020E+02,      1.9593E+02,      2.1065E+03,      5.5533E+01       
5.0000E-02,      7.2500E-01,      2.9000E-03,      7.4667E+00,      8.3381E-01,      1.4795E+03,      1.2567E+02,      1.8827E+02,      2.1500E+03,      5.5000E+01       
5.0000E-02,      7.2500E-01,      3.0000E-03,      7.2000E+00,      7.7460E-01,      1.4044E+03,      1.2393E+02,      1.8967E+02,      2.0403E+03,      5.2867E+01       
5.0000E-02,      7.2500E-01,      3.1000E-03,      7.8667E+00,      9.1548E-01,      1.4915E+03,      1.2420E+02,      1.8907E+02,      2.1799E+03,      5.8867E+01       
5.0000E-02,      7.2500E-01,      3.2000E-03,      7.6000E+00,      1.0556E+00,      1.4719E+03,      1.2313E+02,      1.9007E+02,      2.1385E+03,      5.5333E+01       
5.0000E-02,      7.2500E-01,      3.3000E-03,      8.0000E+00,      8.4515E-01,      1.5293E+03,      1.2173E+02,      1.9600E+02,      2.2154E+03,      5.9133E+01       
5.0000E-02,      7.2500E-01,      3.4000E-03,      7.6667E+00,      1.1751E+00,      1.4783E+03,      1.2567E+02,      1.9173E+02,      2.1465E+03,      5.6200E+01       
5.0000E-02,      7.2500E-01,      3.5000E-03,      7.9333E+00,      1.0998E+00,      1.5074E+03,      1.2240E+02,      2.0053E+02,      2.1776E+03,      5.7333E+01       
5.0000E-02,      7.2500E-01,      3.6000E-03,      8.0667E+00,      8.8372E-01,      1.4855E+03,      1.2133E+02,      1.9580E+02,      2.1769E+03,      5.7533E+01       
5.0000E-02,      7.2500E-01,      3.7000E-03,      8.0667E+00,      8.8372E-01,      1.5555E+03,      1.2033E+02,      1.9133E+02,      2.2531E+03,      5.8867E+01       
5.0000E-02,      7.2500E-01,      3.8000E-03,      7.4667E+00,      8.3381E-01,      1.4572E+03,      1.2520E+02,      1.9413E+02,      2.1119E+03,      5.3333E+01       
5.0000E-02,      7.2500E-01,      3.9000E-03,      7.6667E+00,      7.2375E-01,      1.4590E+03,      1.3013E+02,      1.9593E+02,      2.1348E+03,      5.5600E+01       
5.0000E-02,      7.2500E-01,      4.0000E-03,      7.6667E+00,      8.9974E-01,      1.5075E+03,      1.2413E+02,      1.9227E+02,      2.1821E+03,      5.6333E+01       
5.0000E-02,      7.5000E-01,      2.0000E-03,      7.2667E+00,      7.0373E-01,      1.4878E+03,      9.4133E+01,      1.8993E+02,      2.1145E+03,      5.7000E+01       
5.0000E-02,      7.5000E-01,      2.1000E-03,      7.4667E+00,      9.9043E-01,      1.4655E+03,      9.6000E+01,      1.9360E+02,      2.0937E+03,      5.7467E+01       
5.0000E-02,      7.5000E-01,      2.2000E-03,      7.2000E+00,      1.0142E+00,      1.4433E+03,      1.0300E+02,      1.9087E+02,      2.0487E+03,      5.1667E+01       
5.0000E-02,      7.5000E-01,      2.3000E-03,      7.4000E+00,      8.2808E-01,      1.5023E+03,      1.1373E+02,      1.9047E+02,      2.1420E+03,      5.4000E+01       
5.0000E-02,      7.5000E-01,      2.4000E-03,      7.0667E+00,      1.2799E+00,      1.3793E+03,      1.2940E+02,      1.9180E+02,      1.9926E+03,      5.2333E+01       
5.0000E-02,      7.5000E-01,      2.5000E-03,      7.0000E+00,      8.4515E-01,      1.4229E+03,      1.3840E+02,      2.0193E+02,      2.0483E+03,      5.3000E+01       
5.0000E-02,      7.5000E-01,      2.6000E-03,      6.8667E+00,      7.4322E-01,      1.3788E+03,      1.3227E+02,      1.9420E+02,      1.9976E+03,      5.0867E+01       
5.0000E-02,      7.5000E-01,      2.7000E-03,      6.9333E+00,      7.0373E-01,      1.4125E+03,      1.3167E+02,      1.9320E+02,      2.0381E+03,      4.9267E+01       
5.0000E-02,      7.5000E-01,      2.8000E-03,      6.7333E+00,      8.8372E-01,      1.3648E+03,      1.4093E+02,      1.9613E+02,      1.9848E+03,      5.4600E+01       
5.0000E-02,      7.5000E-01,      2.9000E-03,      7.0667E+00,      1.2799E+00,      1.4249E+03,      1.3200E+02,      1.9300E+02,      2.0620E+03,      5.5400E+01       
5.0000E-02,      7.5000E-01,      3.0000E-03,      7.4000E+00,      1.0556E+00,      1.4775E+03,      1.3200E+02,      1.9887E+02,      2.1348E+03,      5.4467E+01       
5.0000E-02,      7.5000E-01,      3.1000E-03,      6.8667E+00,      9.9043E-01,      1.3565E+03,      1.3100E+02,      1.9307E+02,      1.9622E+03,      4.7333E+01       
5.0000E-02,      7.5000E-01,      3.2000E-03,      6.5333E+00,      9.9043E-01,      1.3320E+03,      1.3307E+02,      2.0247E+02,      1.9263E+03,      4.8600E+01       
5.0000E-02,      7.5000E-01,      3.3000E-03,      6.7333E+00,      7.9881E-01,      1.3319E+03,      1.3380E+02,      1.9380E+02,      1.9348E+03,      4.6067E+01       
5.0000E-02,      7.5000E-01,      3.4000E-03,      7.1333E+00,      6.3994E-01,      1.4025E+03,      1.3173E+02,      1.9933E+02,      2.0385E+03,      5.3667E+01       
5.0000E-02,      7.5000E-01,      3.5000E-03,      7.0000E+00,      9.2582E-01,      1.4152E+03,      1.3373E+02,      2.0080E+02,      2.0444E+03,      5.3067E+01       
5.0000E-02,      7.5000E-01,      3.6000E-03,      7.0000E+00,      7.5593E-01,      1.4031E+03,      1.2960E+02,      1.8947E+02,      2.0326E+03,      4.9200E+01       
5.0000E-02,      7.5000E-01,      3.7000E-03,      7.0000E+00,      1.1339E+00,      1.4077E+03,      1.3187E+02,      1.9593E+02,      2.0346E+03,      5.5267E+01       
5.0000E-02,      7.5000E-01,      3.8000E-03,      6.4667E+00,      5.1640E-01,      1.2826E+03,      1.3740E+02,      1.9227E+02,      1.8617E+03,      4.3200E+01       
5.0000E-02,      7.5000E-01,      3.9000E-03,      7.0000E+00,      1.0000E+00,      1.3815E+03,      1.2820E+02,      1.8793E+02,      2.0082E+03,      5.1000E+01       
5.0000E-02,      7.5000E-01,      4.0000E-03,      6.7333E+00,      8.8372E-01,      1.3163E+03,      1.2860E+02,      1.9047E+02,      1.9123E+03,      4.7200E+01       
5.0000E-02,      7.7500E-01,      2.0000E-03,      6.8667E+00,      9.9043E-01,      1.4409E+03,      1.0227E+02,      1.9987E+02,      2.0327E+03,      4.9200E+01       
5.0000E-02,      7.7500E-01,      2.1000E-03,      6.4667E+00,      8.3381E-01,      1.3596E+03,      1.0847E+02,      1.9620E+02,      1.9243E+03,      4.8533E+01       
5.0000E-02,      7.7500E-01,      2.2000E-03,      6.6667E+00,      1.1127E+00,      1.3535E+03,      1.0220E+02,      1.9967E+02,      1.9175E+03,      4.5867E+01       
5.0000E-02,      7.7500E-01,      2.3000E-03,      6.4000E+00,      8.2808E-01,      1.2990E+03,      1.1947E+02,      1.9620E+02,      1.8632E+03,      4.9600E+01       
5.0000E-02,      7.7500E-01,      2.4000E-03,      6.4667E+00,      9.1548E-01,      1.2954E+03,      1.3507E+02,      1.9280E+02,      1.8859E+03,      4.9800E+01       
5.0000E-02,      7.7500E-01,      2.5000E-03,      6.0667E+00,      9.6115E-01,      1.2437E+03,      1.3827E+02,      1.9407E+02,      1.8108E+03,      4.3800E+01       
5.0000E-02,      7.7500E-01,      2.6000E-03,      6.1333E+00,      7.4322E-01,      1.2453E+03,      1.4060E+02,      1.9773E+02,      1.8136E+03,      4.3467E+01       
5.0000E-02,      7.7500E-01,      2.7000E-03,      6.0000E+00,      1.1339E+00,      1.2431E+03,      1.4133E+02,      1.8820E+02,      1.8109E+03,      4.0867E+01       
5.0000E-02,      7.7500E-01,      2.8000E-03,      5.7333E+00,      7.0373E-01,      1.1397E+03,      1.4207E+02,      1.8640E+02,      1.6613E+03,      3.6200E+01       
5.0000E-02,      7.7500E-01,      2.9000E-03,      6.4667E+00,      9.1548E-01,      1.2925E+03,      1.3593E+02,      1.9127E+02,      1.8719E+03,      4.7600E+01       
5.0000E-02,      7.7500E-01,      3.0000E-03,      6.1333E+00,      9.1548E-01,      1.2634E+03,      1.3640E+02,      1.9607E+02,      1.8135E+03,      4.5733E+01       
5.0000E-02,      7.7500E-01,      3.1000E-03,      6.0667E+00,      7.0373E-01,      1.2237E+03,      1.3907E+02,      1.9140E+02,      1.7841E+03,      4.2733E+01       
5.0000E-02,      7.7500E-01,      3.2000E-03,      6.0667E+00,      7.9881E-01,      1.2509E+03,      1.3780E+02,      1.9307E+02,      1.8082E+03,      4.1333E+01       
5.0000E-02,      7.7500E-01,      3.3000E-03,      6.7333E+00,      5.9362E-01,      1.4071E+03,      1.3247E+02,      1.9793E+02,      2.0112E+03,      5.0000E+01       
