#tau,            K*,              det_rate,        thickness,       thick_stDev,     n_deaths,        n_detachments,   n_immigrations,  n_replications,  n_tau_halves     
1.0000E-02,      5.7500E-01,      2.7000E-03,      4.5333E+00,      8.3381E-01,      1.6682E+03,      6.3000E+01,      1.9807E+02,      1.8243E+03,      3.0667E+00       
1.0000E-02,      5.7500E-01,      2.8000E-03,      3.5333E+00,      1.2459E+00,      1.4487E+03,      9.8333E+01,      2.0087E+02,      1.5835E+03,      2.4000E+00       
1.0000E-02,      5.7500E-01,      2.9000E-03,      2.2000E+00,      1.3202E+00,      1.0367E+03,      1.2693E+02,      2.0047E+02,      1.1254E+03,      8.0000E-01       
1.0000E-02,      5.7500E-01,      3.0000E-03,      3.1333E+00,      1.0601E+00,      1.3293E+03,      1.2673E+02,      2.0327E+02,      1.4675E+03,      2.1333E+00       
1.0000E-02,      5.7500E-01,      3.1000E-03,      2.4000E+00,      1.0556E+00,      1.1170E+03,      1.3067E+02,      1.9567E+02,      1.2254E+03,      8.6667E-01       
1.0000E-02,      5.7500E-01,      3.2000E-03,      2.8667E+00,      1.3020E+00,      1.2245E+03,      1.2880E+02,      2.0600E+02,      1.3489E+03,      1.4000E+00       
1.0000E-02,      5.7500E-01,      3.3000E-03,      2.6667E+00,      1.3452E+00,      1.1597E+03,      1.3313E+02,      1.9753E+02,      1.2776E+03,      1.2000E+00       
1.0000E-02,      5.7500E-01,      3.4000E-03,      2.0667E+00,      1.2799E+00,      9.9613E+02,      1.3007E+02,      1.9180E+02,      1.0821E+03,      8.6667E-01       
1.0000E-02,      5.7500E-01,      3.5000E-03,      2.7333E+00,      1.2228E+00,      1.2195E+03,      1.3687E+02,      1.9793E+02,      1.3487E+03,      1.1333E+00       
1.0000E-02,      5.7500E-01,      3.6000E-03,      2.5333E+00,      9.9043E-01,      1.2026E+03,      1.3107E+02,      2.0453E+02,      1.3113E+03,      1.7333E+00       
1.0000E-02,      5.7500E-01,      3.7000E-03,      2.8667E+00,      1.1872E+00,      1.2197E+03,      1.2827E+02,      1.9980E+02,      1.3471E+03,      1.6667E+00       
1.0000E-02,      5.7500E-01,      3.8000E-03,      2.0000E+00,      1.0000E+00,      1.0122E+03,      1.3493E+02,      1.9247E+02,      1.1016E+03,      1.0667E+00       
1.0000E-02,      5.7500E-01,      3.9000E-03,      2.7333E+00,      1.0328E+00,      1.1965E+03,      1.2400E+02,      2.0247E+02,      1.3087E+03,      8.6667E-01       
1.0000E-02,      5.7500E-01,      4.0000E-03,      2.6000E+00,      1.5024E+00,      1.2077E+03,      1.2860E+02,      2.0353E+02,      1.3117E+03,      1.8667E+00       
1.0000E-02,      6.0000E-01,      2.0000E-03,      4.3333E+00,      8.1650E-01,      1.6178E+03,      2.9000E+01,      1.9980E+02,      1.7251E+03,      3.2000E+00       
1.0000E-02,      6.0000E-01,      2.1000E-03,      3.0667E+00,      1.4376E+00,      1.4283E+03,      6.9467E+01,      1.9780E+02,      1.5343E+03,      1.8667E+00       
1.0000E-02,      6.0000E-01,      2.2000E-03,      3.2667E+00,      1.2228E+00,      1.4183E+03,      6.5267E+01,      1.9440E+02,      1.5186E+03,      2.2667E+00       
1.0000E-02,      6.0000E-01,      2.3000E-03,      3.4000E+00,      1.1212E+00,      1.5829E+03,      6.8667E+01,      2.0073E+02,      1.6877E+03,      2.6000E+00       
1.0000E-02,      6.0000E-01,      2.4000E-03,      3.4000E+00,      1.0556E+00,      1.4033E+03,      7.0133E+01,      1.9553E+02,      1.5117E+03,      1.5333E+00       
1.0000E-02,      6.0000E-01,      2.5000E-03,      3.9333E+00,      1.0328E+00,      1.7608E+03,      6.6000E+01,      2.0287E+02,      1.8957E+03,      3.4000E+00       
1.0000E-02,      6.0000E-01,      2.6000E-03,      3.6667E+00,      1.0465E+00,      1.5122E+03,      6.6400E+01,      1.9693E+02,      1.6216E+03,      2.2000E+00       
1.0000E-02,      6.0000E-01,      2.7000E-03,      3.4667E+00,      9.9043E-01,      1.5071E+03,      6.4867E+01,      1.9707E+02,      1.6170E+03,      2.8667E+00       
1.0000E-02,      6.0000E-01,      2.8000E-03,      2.4667E+00,      1.0601E+00,      1.1423E+03,      1.0273E+02,      2.0280E+02,      1.2255E+03,      8.6667E-01       
1.0000E-02,      6.0000E-01,      2.9000E-03,      1.6667E+00,      1.2910E+00,      9.4700E+02,      1.4553E+02,      2.0167E+02,      1.0265E+03,      6.6667E-01       
1.0000E-02,      6.0000E-01,      3.0000E-03,      2.0667E+00,      1.1629E+00,      1.0277E+03,      1.3713E+02,      2.0393E+02,      1.1231E+03,      6.0000E-01       
1.0000E-02,      6.0000E-01,      3.1000E-03,      2.2667E+00,      1.2799E+00,      1.0849E+03,      1.2833E+02,      1.9727E+02,      1.1839E+03,      8.6667E-01       
1.0000E-02,      6.0000E-01,      3.2000E-03,      1.3333E+00,      1.0465E+00,      8.2227E+02,      1.3987E+02,      1.8860E+02,      8.8533E+02,      6.0000E-01       
1.0000E-02,      6.0000E-01,      3.3000E-03,      2.2667E+00,      1.2799E+00,      1.0987E+03,      1.3227E+02,      2.0133E+02,      1.1943E+03,      1.4000E+00       
1.0000E-02,      6.0000E-01,      3.4000E-03,      2.2000E+00,      1.0823E+00,      1.0364E+03,      1.3493E+02,      2.0313E+02,      1.1239E+03,      4.6667E-01       
1.0000E-02,      6.0000E-01,      3.5000E-03,      1.7333E+00,      1.1629E+00,      1.0401E+03,      1.3327E+02,      1.9747E+02,      1.1235E+03,      1.2000E+00       
1.0000E-02,      6.0000E-01,      3.6000E-03,      2.4667E+00,      1.1255E+00,      1.2086E+03,      1.3440E+02,      1.9947E+02,      1.3304E+03,      1.5333E+00       
1.0000E-02,      6.0000E-01,      3.7000E-03,      1.6667E+00,      8.9974E-01,      9.5613E+02,      1.3893E+02,      2.0060E+02,      1.0326E+03,      4.6667E-01       
1.0000E-02,      6.0000E-01,      3.8000E-03,      2.1333E+00,      9.9043E-01,      1.1082E+03,      1.4100E+02,      2.0080E+02,      1.2074E+03,      1.2000E+00       
1.0000E-02,      6.0000E-01,      3.9000E-03,      2.4000E+00,      1.2421E+00,      1.1673E+03,      1.3433E+02,      2.0047E+02,      1.2739E+03,      1.7333E+00       
1.0000E-02,      6.0000E-01,      4.0000E-03,      1.9333E+00,      8.8372E-01,      1.0576E+03,      1.3400E+02,      1.9407E+02,      1.1498E+03,      8.0000E-01       
1.0000E-02,      6.2500E-01,      2.0000E-03,      3.6000E+00,      8.2808E-01,      1.5663E+03,      3.1800E+01,      1.9793E+02,      1.6626E+03,      2.8000E+00       
1.0000E-02,      6.2500E-01,      2.1000E-03,      3.0667E+00,      8.8372E-01,      1.3921E+03,      7.0533E+01,      2.0313E+02,      1.4859E+03,      1.6000E+00       
1.0000E-02,      6.2500E-01,      2.2000E-03,      2.8667E+00,      8.3381E-01,      1.3232E+03,      7.3600E+01,      1.9580E+02,      1.4199E+03,      1.4000E+00       
1.0000E-02,      6.2500E-01,      2.3000E-03,      3.0000E+00,      8.4515E-01,      1.3578E+03,      7.1800E+01,      2.0000E+02,      1.4430E+03,      1.6000E+00       
1.0000E-02,      6.2500E-01,      2.4000E-03,      3.0000E+00,      8.4515E-01,      1.4769E+03,      7.2667E+01,      2.0620E+02,      1.5649E+03,      2.0667E+00       
1.0000E-02,      6.2500E-01,      2.5000E-03,      3.2667E+00,      1.2228E+00,      1.4489E+03,      6.9867E+01,      1.9573E+02,      1.5509E+03,      2.0667E+00       
1.0000E-02,      6.2500E-01,      2.6000E-03,      2.8667E+00,      1.0601E+00,      1.3751E+03,      6.8800E+01,      2.0153E+02,      1.4527E+03,      2.0667E+00       
1.0000E-02,      6.2500E-01,      2.7000E-03,      2.7333E+00,      1.0328E+00,      1.3199E+03,      7.0667E+01,      2.0007E+02,      1.4066E+03,      1.4667E+00       
1.0000E-02,      6.2500E-01,      2.8000E-03,      2.2667E+00,      9.6115E-01,      1.1570E+03,      1.0847E+02,      1.9773E+02,      1.2330E+03,      9.3333E-01       
1.0000E-02,      6.2500E-01,      2.9000E-03,      1.3333E+00,      8.9974E-01,      9.3287E+02,      1.3680E+02,      1.9673E+02,      9.9327E+02,      3.3333E-01       
1.0000E-02,      6.2500E-01,      3.0000E-03,      1.4000E+00,      9.1026E-01,      9.5827E+02,      1.3993E+02,      1.9907E+02,      1.0231E+03,      2.6667E-01       
1.0000E-02,      6.2500E-01,      3.1000E-03,      1.7333E+00,      9.6115E-01,      9.6453E+02,      1.4007E+02,      2.0233E+02,      1.0420E+03,      4.6667E-01       
1.0000E-02,      6.2500E-01,      3.2000E-03,      1.4667E+00,      1.1255E+00,      8.7513E+02,      1.4360E+02,      1.9847E+02,      9.5167E+02,      6.6667E-01       
1.0000E-02,      6.2500E-01,      3.3000E-03,      1.8000E+00,      1.3202E+00,      9.6787E+02,      1.3833E+02,      2.0333E+02,      1.0446E+03,      4.6667E-01       
1.0000E-02,      6.2500E-01,      3.4000E-03,      2.0000E+00,      1.0690E+00,      1.0450E+03,      1.3440E+02,      2.0220E+02,      1.1305E+03,      7.3333E-01       
1.0000E-02,      6.2500E-01,      3.5000E-03,      1.1333E+00,      9.1548E-01,      9.2513E+02,      1.4267E+02,      1.9987E+02,      9.7767E+02,      2.0000E-01       
1.0000E-02,      6.2500E-01,      3.6000E-03,      1.5333E+00,      9.1548E-01,      9.8853E+02,      1.4400E+02,      2.0440E+02,      1.0634E+03,      8.0000E-01       
1.0000E-02,      6.2500E-01,      3.7000E-03,      1.2667E+00,      8.8372E-01,      8.9147E+02,      1.4047E+02,      1.9853E+02,      9.5160E+02,      1.0000E+00       
1.0000E-02,      6.2500E-01,      3.8000E-03,      1.5333E+00,      9.9043E-01,      9.4100E+02,      1.3533E+02,      2.0067E+02,      1.0111E+03,      4.6667E-01       
1.0000E-02,      6.2500E-01,      3.9000E-03,      1.9333E+00,      9.6115E-01,      9.9460E+02,      1.4400E+02,      2.0500E+02,      1.0845E+03,      6.6667E-01       
1.0000E-02,      6.2500E-01,      4.0000E-03,      1.6000E+00,      8.2808E-01,      9.6533E+02,      1.3933E+02,      2.0113E+02,      1.0377E+03,      5.3333E-01       
1.0000E-02,      6.5000E-01,      2.0000E-03,      3.4000E+00,      8.2808E-01,      1.5969E+03,      3.4267E+01,      2.0067E+02,      1.6820E+03,      3.0667E+00       
1.0000E-02,      6.5000E-01,      2.1000E-03,      2.2667E+00,      7.9881E-01,      1.1925E+03,      7.3133E+01,      1.9987E+02,      1.2564E+03,      1.1333E+00       
1.0000E-02,      6.5000E-01,      2.2000E-03,      2.7333E+00,      1.0998E+00,      1.4050E+03,      7.0533E+01,      2.0167E+02,      1.4760E+03,      1.8000E+00       
1.0000E-02,      6.5000E-01,      2.3000E-03,      2.6000E+00,      1.1832E+00,      1.3436E+03,      7.4067E+01,      1.9987E+02,      1.4141E+03,      1.3333E+00       
1.0000E-02,      6.5000E-01,      2.4000E-03,      2.4000E+00,      1.0556E+00,      1.2572E+03,      7.1200E+01,      1.9900E+02,      1.3221E+03,      1.5333E+00       
1.0000E-02,      6.5000E-01,      2.5000E-03,      2.6667E+00,      1.1751E+00,      1.3655E+03,      7.3467E+01,      1.9827E+02,      1.4510E+03,      2.1333E+00       
1.0000E-02,      6.5000E-01,      2.6000E-03,      2.6667E+00,      7.2375E-01,      1.3365E+03,      7.3600E+01,      1.9973E+02,      1.4093E+03,      1.8000E+00       
1.0000E-02,      6.5000E-01,      2.7000E-03,      2.4000E+00,      8.2808E-01,      1.2325E+03,      7.3067E+01,      1.9547E+02,      1.2947E+03,      1.6000E+00       
1.0000E-02,      6.5000E-01,      2.8000E-03,      2.2000E+00,      9.4112E-01,      1.1633E+03,      1.1227E+02,      1.9507E+02,      1.2569E+03,      8.0000E-01       
1.0000E-02,      6.5000E-01,      2.9000E-03,      1.4667E+00,      8.3381E-01,      9.4460E+02,      1.4460E+02,      1.9853E+02,      1.0229E+03,      2.6667E-01       
1.0000E-02,      6.5000E-01,      3.0000E-03,      1.1333E+00,      8.3381E-01,      8.6913E+02,      1.3493E+02,      1.9413E+02,      9.2320E+02,      1.3333E-01       
1.0000E-02,      6.5000E-01,      3.1000E-03,      1.4667E+00,      7.4322E-01,      9.2200E+02,      1.4153E+02,      1.9847E+02,      9.9907E+02,      4.0000E-01       
1.0000E-02,      6.5000E-01,      3.2000E-03,      1.2000E+00,      1.0142E+00,      8.6920E+02,      1.4253E+02,      1.9933E+02,      9.2660E+02,      6.6667E-01       
1.0000E-02,      6.5000E-01,      3.3000E-03,      1.0000E+00,      1.0000E+00,      8.2133E+02,      1.4373E+02,      1.9227E+02,      8.7673E+02,      2.6667E-01       
1.0000E-02,      6.5000E-01,      3.4000E-03,      1.0000E+00,      8.4515E-01,      7.8120E+02,      1.4240E+02,      1.8873E+02,      8.3933E+02,      4.0000E-01       
1.0000E-02,      6.5000E-01,      3.5000E-03,      1.2667E+00,      5.9362E-01,      9.4487E+02,      1.4240E+02,      1.9840E+02,      1.0071E+03,      2.6667E-01       
1.0000E-02,      6.5000E-01,      3.6000E-03,      1.2000E+00,      8.6189E-01,      9.2073E+02,      1.4267E+02,      2.0727E+02,      9.7087E+02,      1.3333E-01       
1.0000E-02,      6.5000E-01,      3.7000E-03,      9.3333E-01,      1.0328E+00,      8.4433E+02,      1.4640E+02,      1.9540E+02,      8.9093E+02,      6.6667E-02       
1.0000E-02,      6.5000E-01,      3.8000E-03,      1.0000E+00,      1.0000E+00,      8.2613E+02,      1.4253E+02,      2.0047E+02,      8.7260E+02,      1.3333E-01       
1.0000E-02,      6.5000E-01,      3.9000E-03,      1.6000E+00,      6.3246E-01,      1.0709E+03,      1.4887E+02,      2.0667E+02,      1.1521E+03,      6.0000E-01       
1.0000E-02,      6.5000E-01,      4.0000E-03,      1.1333E+00,      9.9043E-01,      8.9633E+02,      1.4493E+02,      2.0260E+02,      9.6073E+02,      2.0000E-01       
1.0000E-02,      6.7500E-01,      2.0000E-03,      3.2000E+00,      7.7460E-01,      1.5351E+03,      3.7133E+01,      1.9647E+02,      1.6246E+03,      1.7333E+00       
1.0000E-02,      6.7500E-01,      2.1000E-03,      2.4667E+00,      1.0601E+00,      1.3001E+03,      7.6600E+01,      2.0000E+02,      1.3773E+03,      1.1333E+00       
1.0000E-02,      6.7500E-01,      2.2000E-03,      2.6000E+00,      9.8561E-01,      1.3543E+03,      7.4333E+01,      2.0373E+02,      1.4223E+03,      1.9333E+00       
1.0000E-02,      6.7500E-01,      2.3000E-03,      2.0667E+00,      1.0998E+00,      1.1843E+03,      7.5667E+01,      2.0200E+02,      1.2471E+03,      9.3333E-01       
1.0000E-02,      6.7500E-01,      2.4000E-03,      2.4667E+00,      8.3381E-01,      1.3886E+03,      7.7533E+01,      1.9813E+02,      1.4745E+03,      1.6000E+00       
1.0000E-02,      6.7500E-01,      2.5000E-03,      2.0000E+00,      9.2582E-01,      1.1653E+03,      8.1067E+01,      1.9307E+02,      1.2260E+03,      1.1333E+00       
1.0000E-02,      6.7500E-01,      2.6000E-03,      2.0667E+00,      7.9881E-01,      1.1969E+03,      7.6133E+01,      1.9913E+02,      1.2483E+03,      1.0667E+00       
1.0000E-02,      6.7500E-01,      2.7000E-03,      1.9333E+00,      7.9881E-01,      1.2009E+03,      7.9067E+01,      1.9733E+02,      1.2487E+03,      1.2667E+00       
1.0000E-02,      6.7500E-01,      2.8000E-03,      1.3333E+00,      7.2375E-01,      1.0047E+03,      1.0947E+02,      1.9833E+02,      1.0446E+03,      6.0000E-01       
1.0000E-02,      6.7500E-01,      2.9000E-03,      1.3333E+00,      8.9974E-01,      9.7033E+02,      1.3880E+02,      2.0373E+02,      1.0282E+03,      4.0000E-01       
1.0000E-02,      6.7500E-01,      3.0000E-03,      1.0000E+00,      5.3452E-01,      8.7760E+02,      1.4407E+02,      2.0220E+02,      9.3367E+02,      1.3333E-01       
1.0000E-02,      6.7500E-01,      3.1000E-03,      8.0000E-01,      4.1404E-01,      8.1960E+02,      1.4907E+02,      1.9673E+02,      8.7113E+02,      0.0000E+00       
1.0000E-02,      6.7500E-01,      3.2000E-03,      9.3333E-01,      7.9881E-01,      8.0273E+02,      1.4133E+02,      1.9647E+02,      8.4660E+02,      0.0000E+00       
1.0000E-02,      6.7500E-01,      3.3000E-03,      1.4000E+00,      9.1026E-01,      9.2660E+02,      1.4273E+02,      1.9873E+02,      9.9453E+02,      5.3333E-01       
1.0000E-02,      6.7500E-01,      3.4000E-03,      1.2667E+00,      7.9881E-01,      8.8767E+02,      1.4760E+02,      1.9607E+02,      9.6273E+02,      4.6667E-01       
1.0000E-02,      6.7500E-01,      3.5000E-03,      1.0000E+00,      5.3452E-01,      8.5127E+02,      1.4593E+02,      2.0340E+02,      9.0507E+02,      6.6667E-02       
1.0000E-02,      6.7500E-01,      3.6000E-03,      9.3333E-01,      9.6115E-01,      8.8007E+02,      1.4680E+02,      2.0420E+02,      9.3527E+02,      2.6667E-01       
1.0000E-02,      6.7500E-01,      3.7000E-03,      7.3333E-01,      7.9881E-01,      7.9280E+02,      1.5607E+02,      2.0187E+02,      8.4320E+02,      6.6667E-02       
1.0000E-02,      6.7500E-01,      3.8000E-03,      1.3333E+00,      8.9974E-01,      9.0933E+02,      1.4073E+02,      2.0200E+02,      9.7593E+02,      4.0000E-01       
1.0000E-02,      6.7500E-01,      3.9000E-03,      6.0000E-01,      6.3246E-01,      7.4260E+02,      1.4747E+02,      1.9700E+02,      7.7753E+02,      0.0000E+00       
1.0000E-02,      6.7500E-01,      4.0000E-03,      6.6667E-01,      8.1650E-01,      8.0840E+02,      1.5113E+02,      1.9227E+02,      8.5880E+02,      4.0000E-01       
1.0000E-02,      7.0000E-01,      2.0000E-03,      3.4667E+00,      8.3381E-01,      1.7119E+03,      3.4867E+01,      2.0780E+02,      1.8141E+03,      2.6000E+00       
1.0000E-02,      7.0000E-01,      2.1000E-03,      1.8000E+00,      6.7612E-01,      1.1755E+03,      7.7667E+01,      1.9833E+02,      1.2263E+03,      4.0000E-01       
1.0000E-02,      7.0000E-01,      2.2000E-03,      2.0667E+00,      7.0373E-01,      1.2865E+03,      7.9667E+01,      2.0587E+02,      1.3425E+03,      8.0000E-01       
1.0000E-02,      7.0000E-01,      2.3000E-03,      2.4667E+00,      9.1548E-01,      1.3013E+03,      7.8600E+01,      2.0380E+02,      1.3803E+03,      1.2667E+00       
1.0000E-02,      7.0000E-01,      2.4000E-03,      2.2000E+00,      7.7460E-01,      1.2958E+03,      7.8733E+01,      2.0140E+02,      1.3651E+03,      8.0000E-01       
1.0000E-02,      7.0000E-01,      2.5000E-03,      1.8000E+00,      6.7612E-01,      1.1853E+03,      8.0533E+01,      2.0233E+02,      1.2338E+03,      6.0000E-01       
1.0000E-02,      7.0000E-01,      2.6000E-03,      1.9333E+00,      9.6115E-01,      1.1935E+03,      7.9867E+01,      2.0073E+02,      1.2435E+03,      1.3333E+00       
1.0000E-02,      7.0000E-01,      2.7000E-03,      2.0000E+00,      7.5593E-01,      1.2113E+03,      7.6533E+01,      1.9533E+02,      1.2709E+03,      4.6667E-01       
1.0000E-02,      7.0000E-01,      2.8000E-03,      1.4667E+00,      8.3381E-01,      1.0161E+03,      1.1673E+02,      2.0153E+02,      1.0661E+03,      5.3333E-01       
1.0000E-02,      7.0000E-01,      2.9000E-03,      8.6667E-01,      6.3994E-01,      8.2740E+02,      1.4960E+02,      2.0040E+02,      8.7667E+02,      0.0000E+00       
1.0000E-02,      7.0000E-01,      3.0000E-03,      8.6667E-01,      8.3381E-01,      8.2393E+02,      1.4880E+02,      1.9853E+02,      8.8587E+02,      2.0000E-01       
1.0000E-02,      7.0000E-01,      3.1000E-03,      7.3333E-01,      7.9881E-01,      8.1373E+02,      1.4147E+02,      2.0060E+02,      8.4507E+02,      6.6667E-02       
1.0000E-02,      7.0000E-01,      3.2000E-03,      6.6667E-01,      7.2375E-01,      6.9380E+02,      1.5180E+02,      1.9907E+02,      7.3507E+02,      6.6667E-02       
1.0000E-02,      7.0000E-01,      3.3000E-03,      1.0667E+00,      9.6115E-01,      8.7953E+02,      1.4747E+02,      1.9673E+02,      9.4107E+02,      2.0000E-01       
1.0000E-02,      7.0000E-01,      3.4000E-03,      6.0000E-01,      7.3679E-01,      7.6827E+02,      1.5047E+02,      1.9953E+02,      8.0620E+02,      0.0000E+00       
1.0000E-02,      7.0000E-01,      3.5000E-03,      7.3333E-01,      7.0373E-01,      7.4913E+02,      1.5087E+02,      1.9493E+02,      7.9433E+02,      0.0000E+00       
1.0000E-02,      7.0000E-01,      3.6000E-03,      1.1333E+00,      8.3381E-01,      9.1187E+02,      1.4773E+02,      2.0640E+02,      9.7773E+02,      6.6667E-02       
1.0000E-02,      7.0000E-01,      3.7000E-03,      1.0667E+00,      7.0373E-01,      8.2293E+02,      1.5487E+02,      2.0047E+02,      8.9020E+02,      6.6667E-02       
1.0000E-02,      7.0000E-01,      3.8000E-03,      1.1333E+00,      7.4322E-01,      8.6600E+02,      1.4833E+02,      1.9947E+02,      9.3080E+02,      2.0000E-01       
1.0000E-02,      7.0000E-01,      3.9000E-03,      6.6667E-01,      8.1650E-01,      7.8413E+02,      1.5047E+02,      2.0233E+02,      8.2433E+02,      2.0000E-01       
1.0000E-02,      7.0000E-01,      4.0000E-03,      1.2667E+00,      1.0328E+00,      9.4933E+02,      1.5007E+02,      2.0347E+02,      1.0239E+03,      3.3333E-01       
1.0000E-02,      7.2500E-01,      2.0000E-03,      2.3333E+00,      1.0465E+00,      1.3491E+03,      3.9933E+01,      1.9593E+02,      1.3932E+03,      1.0000E+00       
1.0000E-02,      7.2500E-01,      2.1000E-03,      1.9333E+00,      9.6115E-01,      1.2485E+03,      8.0400E+01,      1.9787E+02,      1.3112E+03,      7.3333E-01       
1.0000E-02,      7.2500E-01,      2.2000E-03,      1.9333E+00,      9.6115E-01,      1.2163E+03,      7.9133E+01,      1.9807E+02,      1.2668E+03,      1.2667E+00       
1.0000E-02,      7.2500E-01,      2.3000E-03,      1.8667E+00,      9.1548E-01,      1.1619E+03,      7.8600E+01,      1.9847E+02,      1.2116E+03,      7.3333E-01       
1.0000E-02,      7.2500E-01,      2.4000E-03,      2.0667E+00,      7.0373E-01,      1.2581E+03,      8.2333E+01,      1.9920E+02,      1.3191E+03,      8.6667E-01       
1.0000E-02,      7.2500E-01,      2.5000E-03,      1.9333E+00,      1.2228E+00,      1.2781E+03,      7.8533E+01,      1.9940E+02,      1.3266E+03,      1.5333E+00       
1.0000E-02,      7.2500E-01,      2.6000E-03,      1.7333E+00,      7.9881E-01,      1.1521E+03,      8.3133E+01,      2.0827E+02,      1.2032E+03,      4.6667E-01       
1.0000E-02,      7.2500E-01,      2.7000E-03,      1.7333E+00,      5.9362E-01,      1.1727E+03,      7.6733E+01,      2.0607E+02,      1.1992E+03,      9.3333E-01       
1.0000E-02,      7.2500E-01,      2.8000E-03,      1.4000E+00,      9.8561E-01,      1.0205E+03,      1.1587E+02,      1.9827E+02,      1.0874E+03,      3.3333E-01       
1.0000E-02,      7.2500E-01,      2.9000E-03,      4.0000E-01,      7.3679E-01,      7.4627E+02,      1.5467E+02,      1.9673E+02,      7.8253E+02,      6.6667E-02       
1.0000E-02,      7.2500E-01,      3.0000E-03,      7.3333E-01,      7.9881E-01,      7.6367E+02,      1.5547E+02,      1.9627E+02,      8.1467E+02,      2.0000E-01       
1.0000E-02,      7.2500E-01,      3.1000E-03,      1.1333E+00,      8.3381E-01,      9.6440E+02,      1.4500E+02,      1.9680E+02,      1.0405E+03,      2.6667E-01       
1.0000E-02,      7.2500E-01,      3.2000E-03,      6.0000E-01,      6.3246E-01,      6.7340E+02,      1.5067E+02,      1.9500E+02,      7.0940E+02,      0.0000E+00       
1.0000E-02,      7.2500E-01,      3.3000E-03,      8.6667E-01,      5.1640E-01,      8.0493E+02,      1.4433E+02,      1.9767E+02,      8.5207E+02,      0.0000E+00       
1.0000E-02,      7.2500E-01,      3.4000E-03,      1.0667E+00,      7.9881E-01,      8.8080E+02,      1.5453E+02,      1.9713E+02,      9.5093E+02,      1.3333E-01       
1.0000E-02,      7.2500E-01,      3.5000E-03,      5.3333E-01,      6.3994E-01,      7.6813E+02,      1.4633E+02,      2.0233E+02,      8.0167E+02,      6.6667E-02       
1.0000E-02,      7.2500E-01,      3.6000E-03,      4.0000E-01,      7.3679E-01,      7.6207E+02,      1.5333E+02,      1.9767E+02,      7.9373E+02,      2.0000E-01       
1.0000E-02,      7.2500E-01,      3.7000E-03,      9.3333E-01,      7.9881E-01,      8.5560E+02,      1.4760E+02,      1.9920E+02,      9.1080E+02,      2.6667E-01       
1.0000E-02,      7.2500E-01,      3.8000E-03,      7.3333E-01,      4.5774E-01,      8.1273E+02,      1.4807E+02,      2.0060E+02,      8.4967E+02,      0.0000E+00       
1.0000E-02,      7.2500E-01,      3.9000E-03,      8.6667E-01,      6.3994E-01,      8.1820E+02,      1.5320E+02,      2.0340E+02,      8.7193E+02,      0.0000E+00       
1.0000E-02,      7.2500E-01,      4.0000E-03,      8.6667E-01,      9.9043E-01,      8.0873E+02,      1.5487E+02,      1.9947E+02,      8.6587E+02,      6.6667E-02       
1.0000E-02,      7.5000E-01,      2.0000E-03,      2.6000E+00,      8.2808E-01,      1.4563E+03,      3.7267E+01,      2.0087E+02,      1.5097E+03,      1.4667E+00       
1.0000E-02,      7.5000E-01,      2.1000E-03,      1.6667E+00,      8.1650E-01,      1.1911E+03,      8.1200E+01,      2.0080E+02,      1.2416E+03,      7.3333E-01       
1.0000E-02,      7.5000E-01,      2.2000E-03,      1.8667E+00,      7.4322E-01,      1.1998E+03,      7.9800E+01,      2.0513E+02,      1.2629E+03,      4.6667E-01       
1.0000E-02,      7.5000E-01,      2.3000E-03,      1.8667E+00,      8.3381E-01,      1.2149E+03,      8.3000E+01,      2.0493E+02,      1.2675E+03,      7.3333E-01       
1.0000E-02,      7.5000E-01,      2.4000E-03,      1.4667E+00,      9.1548E-01,      1.0959E+03,      7.9133E+01,      1.9533E+02,      1.1302E+03,      8.6667E-01       
1.0000E-02,      7.5000E-01,      2.5000E-03,      1.4667E+00,      8.3381E-01,      1.1021E+03,      8.3867E+01,      1.9373E+02,      1.1383E+03,      4.0000E-01       
1.0000E-02,      7.5000E-01,      2.6000E-03,      1.7333E+00,      7.9881E-01,      1.0957E+03,      7.7600E+01,      2.0867E+02,      1.1385E+03,      3.3333E-01       
1.0000E-02,      7.5000E-01,      2.7000E-03,      1.8000E+00,      5.6061E-01,      1.1835E+03,      8.3067E+01,      1.9767E+02,      1.2425E+03,      8.6667E-01       
1.0000E-02,      7.5000E-01,      2.8000E-03,      9.3333E-01,      5.9362E-01,      9.3960E+02,      1.1840E+02,      2.0287E+02,      9.6420E+02,      1.3333E-01       
1.0000E-02,      7.5000E-01,      2.9000E-03,      4.0000E-01,      6.3246E-01,      7.5007E+02,      1.5067E+02,      2.0113E+02,      7.7947E+02,      0.0000E+00       
1.0000E-02,      7.5000E-01,      3.0000E-03,      6.6667E-01,      7.2375E-01,      8.6507E+02,      1.6147E+02,      2.0800E+02,      9.1967E+02,      2.0000E-01       
1.0000E-02,      7.5000E-01,      3.1000E-03,      9.3333E-01,      7.9881E-01,      8.6380E+02,      1.4700E+02,      1.9947E+02,      9.1880E+02,      0.0000E+00       
1.0000E-02,      7.5000E-01,      3.2000E-03,      6.6667E-01,      4.8795E-01,      7.9180E+02,      1.5433E+02,      2.0100E+02,      8.3847E+02,      0.0000E+00       
1.0000E-02,      7.5000E-01,      3.3000E-03,      4.6667E-01,      5.1640E-01,      7.2300E+02,      1.6120E+02,      1.9893E+02,      7.6167E+02,      0.0000E+00       
