#tau,            K*,              det_rate,        thickness,       thick_stDev,     n_deaths,        n_detachments,   n_immigrations,  n_replications,  n_tau_halves     
1.0000E-01,      4.5000E-01,      2.8000E-03,      9.0000E+00,      0.0000E+00,      7.4167E+02,      1.8933E+01,      1.1260E+02,      1.3665E+03,      6.0133E+01       
1.0000E-01,      4.5000E-01,      2.9000E-03,      9.0000E+00,      0.0000E+00,      7.5480E+02,      1.9867E+01,      1.1107E+02,      1.3701E+03,      6.0133E+01       
1.0000E-01,      4.5000E-01,      3.0000E-03,      9.0000E+00,      0.0000E+00,      7.6193E+02,      2.0200E+01,      1.1393E+02,      1.3785E+03,      6.1200E+01       
1.0000E-01,      4.5000E-01,      3.1000E-03,      9.0000E+00,      0.0000E+00,      7.8387E+02,      2.3067E+01,      1.1713E+02,      1.4019E+03,      6.5400E+01       
1.0000E-01,      4.5000E-01,      3.2000E-03,      9.0000E+00,      0.0000E+00,      7.6873E+02,      2.1667E+01,      1.1113E+02,      1.3834E+03,      6.1133E+01       
1.0000E-01,      4.5000E-01,      3.3000E-03,      9.0000E+00,      0.0000E+00,      7.5473E+02,      1.9667E+01,      1.1387E+02,      1.3695E+03,      6.0733E+01       
1.0000E-01,      4.5000E-01,      3.4000E-03,      9.0000E+00,      0.0000E+00,      7.3273E+02,      2.1000E+01,      1.1113E+02,      1.3499E+03,      6.2000E+01       
1.0000E-01,      4.5000E-01,      3.5000E-03,      9.0000E+00,      0.0000E+00,      7.7573E+02,      1.9467E+01,      1.1087E+02,      1.3918E+03,      6.2333E+01       
1.0000E-01,      4.5000E-01,      3.6000E-03,      9.0000E+00,      0.0000E+00,      7.6193E+02,      1.8733E+01,      1.0847E+02,      1.3803E+03,      6.3200E+01       
1.0000E-01,      4.5000E-01,      3.7000E-03,      9.0000E+00,      0.0000E+00,      7.6700E+02,      2.0000E+01,      1.1240E+02,      1.3903E+03,      6.2733E+01       
1.0000E-01,      4.5000E-01,      3.8000E-03,      9.0000E+00,      0.0000E+00,      7.6953E+02,      2.1000E+01,      1.0933E+02,      1.3887E+03,      6.5600E+01       
1.0000E-01,      4.5000E-01,      3.9000E-03,      9.0000E+00,      0.0000E+00,      7.4973E+02,      1.9933E+01,      1.1287E+02,      1.3650E+03,      6.2867E+01       
1.0000E-01,      4.5000E-01,      4.0000E-03,      9.0000E+00,      0.0000E+00,      7.6873E+02,      2.1267E+01,      1.1227E+02,      1.3956E+03,      6.1867E+01       
1.0000E-01,      4.7500E-01,      2.0000E-03,      9.0000E+00,      0.0000E+00,      8.2947E+02,      2.3200E+01,      1.2347E+02,      1.4503E+03,      6.6267E+01       
1.0000E-01,      4.7500E-01,      2.1000E-03,      9.0000E+00,      0.0000E+00,      8.3967E+02,      2.2267E+01,      1.1820E+02,      1.4653E+03,      6.6000E+01       
1.0000E-01,      4.7500E-01,      2.2000E-03,      9.0000E+00,      0.0000E+00,      7.9113E+02,      2.2067E+01,      1.1347E+02,      1.4255E+03,      6.4533E+01       
1.0000E-01,      4.7500E-01,      2.3000E-03,      9.0000E+00,      0.0000E+00,      7.9413E+02,      2.1333E+01,      1.1800E+02,      1.4153E+03,      6.5600E+01       
1.0000E-01,      4.7500E-01,      2.4000E-03,      9.0000E+00,      0.0000E+00,      8.0947E+02,      2.3400E+01,      1.1933E+02,      1.4387E+03,      6.5800E+01       
1.0000E-01,      4.7500E-01,      2.5000E-03,      9.0000E+00,      0.0000E+00,      8.3180E+02,      2.3533E+01,      1.1960E+02,      1.4558E+03,      7.0133E+01       
1.0000E-01,      4.7500E-01,      2.6000E-03,      9.0000E+00,      0.0000E+00,      8.1327E+02,      2.3000E+01,      1.1587E+02,      1.4399E+03,      6.7067E+01       
1.0000E-01,      4.7500E-01,      2.7000E-03,      9.0000E+00,      0.0000E+00,      7.8840E+02,      1.9933E+01,      1.1360E+02,      1.4039E+03,      6.2267E+01       
1.0000E-01,      4.7500E-01,      2.8000E-03,      9.0000E+00,      0.0000E+00,      8.0620E+02,      2.2933E+01,      1.1820E+02,      1.4193E+03,      6.7067E+01       
1.0000E-01,      4.7500E-01,      2.9000E-03,      9.0000E+00,      0.0000E+00,      8.0953E+02,      2.1333E+01,      1.1627E+02,      1.4409E+03,      6.7400E+01       
1.0000E-01,      4.7500E-01,      3.0000E-03,      9.0000E+00,      0.0000E+00,      8.2793E+02,      2.2933E+01,      1.1587E+02,      1.4521E+03,      6.6333E+01       
1.0000E-01,      4.7500E-01,      3.1000E-03,      9.0000E+00,      0.0000E+00,      8.1413E+02,      2.0467E+01,      1.1953E+02,      1.4317E+03,      6.6267E+01       
1.0000E-01,      4.7500E-01,      3.2000E-03,      9.0000E+00,      0.0000E+00,      8.3720E+02,      2.4867E+01,      1.1647E+02,      1.4698E+03,      6.6333E+01       
1.0000E-01,      4.7500E-01,      3.3000E-03,      9.0000E+00,      0.0000E+00,      8.0627E+02,      2.3267E+01,      1.1573E+02,      1.4317E+03,      6.3933E+01       
1.0000E-01,      4.7500E-01,      3.4000E-03,      9.0000E+00,      0.0000E+00,      8.1753E+02,      2.5400E+01,      1.1627E+02,      1.4457E+03,      6.6133E+01       
1.0000E-01,      4.7500E-01,      3.5000E-03,      9.0000E+00,      0.0000E+00,      8.2300E+02,      2.1200E+01,      1.1467E+02,      1.4489E+03,      6.4933E+01       
1.0000E-01,      4.7500E-01,      3.6000E-03,      9.0000E+00,      0.0000E+00,      8.0207E+02,      2.2667E+01,      1.1720E+02,      1.4360E+03,      6.3067E+01       
1.0000E-01,      4.7500E-01,      3.7000E-03,      9.0000E+00,      0.0000E+00,      8.2133E+02,      2.4200E+01,      1.1493E+02,      1.4475E+03,      6.4267E+01       
1.0000E-01,      4.7500E-01,      3.8000E-03,      9.0000E+00,      0.0000E+00,      7.9027E+02,      2.1200E+01,      1.1340E+02,      1.4107E+03,      6.2467E+01       
1.0000E-01,      4.7500E-01,      3.9000E-03,      9.0000E+00,      0.0000E+00,      8.1407E+02,      2.3667E+01,      1.1747E+02,      1.4327E+03,      6.6467E+01       
1.0000E-01,      4.7500E-01,      4.0000E-03,      9.0000E+00,      0.0000E+00,      8.0573E+02,      2.1667E+01,      1.2027E+02,      1.4221E+03,      6.6733E+01       
1.0000E-01,      5.0000E-01,      2.0000E-03,      9.0000E+00,      0.0000E+00,      8.6560E+02,      2.4733E+01,      1.1827E+02,      1.5037E+03,      7.0733E+01       
1.0000E-01,      5.0000E-01,      2.1000E-03,      9.0000E+00,      0.0000E+00,      8.7753E+02,      2.3800E+01,      1.2260E+02,      1.5049E+03,      7.1667E+01       
1.0000E-01,      5.0000E-01,      2.2000E-03,      9.0000E+00,      0.0000E+00,      8.8640E+02,      2.6467E+01,      1.2400E+02,      1.5185E+03,      7.3867E+01       
1.0000E-01,      5.0000E-01,      2.3000E-03,      9.0000E+00,      0.0000E+00,      8.6060E+02,      2.4000E+01,      1.2000E+02,      1.4933E+03,      6.6733E+01       
1.0000E-01,      5.0000E-01,      2.4000E-03,      9.0000E+00,      0.0000E+00,      8.7493E+02,      2.4400E+01,      1.2267E+02,      1.5089E+03,      7.1333E+01       
1.0000E-01,      5.0000E-01,      2.5000E-03,      9.0000E+00,      0.0000E+00,      8.7600E+02,      2.4867E+01,      1.2240E+02,      1.5100E+03,      6.7667E+01       
1.0000E-01,      5.0000E-01,      2.6000E-03,      9.0000E+00,      0.0000E+00,      8.8140E+02,      2.6400E+01,      1.2320E+02,      1.5138E+03,      6.9867E+01       
1.0000E-01,      5.0000E-01,      2.7000E-03,      9.0000E+00,      0.0000E+00,      9.0820E+02,      2.6800E+01,      1.2107E+02,      1.5431E+03,      7.1333E+01       
1.0000E-01,      5.0000E-01,      2.8000E-03,      9.0000E+00,      0.0000E+00,      8.6740E+02,      2.4733E+01,      1.2400E+02,      1.4898E+03,      6.7333E+01       
1.0000E-01,      5.0000E-01,      2.9000E-03,      9.0000E+00,      0.0000E+00,      8.8853E+02,      2.4133E+01,      1.2193E+02,      1.5159E+03,      6.8533E+01       
1.0000E-01,      5.0000E-01,      3.0000E-03,      9.0000E+00,      0.0000E+00,      8.7333E+02,      2.3000E+01,      1.2227E+02,      1.5073E+03,      7.1533E+01       
1.0000E-01,      5.0000E-01,      3.1000E-03,      9.0000E+00,      0.0000E+00,      8.8260E+02,      2.4200E+01,      1.1873E+02,      1.5169E+03,      7.1400E+01       
1.0000E-01,      5.0000E-01,      3.2000E-03,      9.0000E+00,      0.0000E+00,      9.1520E+02,      2.6867E+01,      1.2407E+02,      1.5454E+03,      7.0867E+01       
1.0000E-01,      5.0000E-01,      3.3000E-03,      9.0000E+00,      0.0000E+00,      8.6093E+02,      2.6600E+01,      1.2513E+02,      1.4810E+03,      6.8667E+01       
1.0000E-01,      5.0000E-01,      3.4000E-03,      9.0000E+00,      0.0000E+00,      9.1520E+02,      2.5133E+01,      1.2300E+02,      1.5447E+03,      7.4067E+01       
1.0000E-01,      5.0000E-01,      3.5000E-03,      9.0000E+00,      0.0000E+00,      8.4553E+02,      2.2733E+01,      1.2120E+02,      1.4713E+03,      6.6400E+01       
1.0000E-01,      5.0000E-01,      3.6000E-03,      9.0000E+00,      0.0000E+00,      8.3153E+02,      2.4333E+01,      1.2013E+02,      1.4593E+03,      6.7400E+01       
1.0000E-01,      5.0000E-01,      3.7000E-03,      9.0000E+00,      0.0000E+00,      8.3173E+02,      2.3267E+01,      1.1553E+02,      1.4730E+03,      6.5267E+01       
1.0000E-01,      5.0000E-01,      3.8000E-03,      9.0000E+00,      0.0000E+00,      9.0020E+02,      2.4733E+01,      1.2113E+02,      1.5408E+03,      7.0533E+01       
1.0000E-01,      5.0000E-01,      3.9000E-03,      9.0000E+00,      0.0000E+00,      8.7287E+02,      2.1733E+01,      1.2187E+02,      1.5003E+03,      7.2400E+01       
1.0000E-01,      5.0000E-01,      4.0000E-03,      9.0000E+00,      0.0000E+00,      8.4707E+02,      2.6067E+01,      1.2187E+02,      1.4838E+03,      6.6067E+01       
1.0000E-01,      5.2500E-01,      2.0000E-03,      9.0000E+00,      0.0000E+00,      9.1027E+02,      2.5400E+01,      1.2700E+02,      1.5468E+03,      7.1867E+01       
1.0000E-01,      5.2500E-01,      2.1000E-03,      9.0000E+00,      0.0000E+00,      9.4153E+02,      2.9000E+01,      1.3420E+02,      1.5818E+03,      7.4200E+01       
1.0000E-01,      5.2500E-01,      2.2000E-03,      9.0000E+00,      0.0000E+00,      9.6080E+02,      2.7600E+01,      1.2787E+02,      1.6017E+03,      7.9933E+01       
1.0000E-01,      5.2500E-01,      2.3000E-03,      9.0000E+00,      0.0000E+00,      9.4733E+02,      3.0133E+01,      1.2487E+02,      1.5979E+03,      8.0400E+01       
1.0000E-01,      5.2500E-01,      2.4000E-03,      9.0000E+00,      0.0000E+00,      9.2660E+02,      2.5267E+01,      1.3460E+02,      1.5501E+03,      7.8333E+01       
1.0000E-01,      5.2500E-01,      2.5000E-03,      9.0000E+00,      0.0000E+00,      9.6593E+02,      2.8600E+01,      1.2587E+02,      1.5983E+03,      7.8800E+01       
1.0000E-01,      5.2500E-01,      2.6000E-03,      9.0000E+00,      0.0000E+00,      9.4093E+02,      2.4667E+01,      1.2387E+02,      1.5935E+03,      7.9467E+01       
1.0000E-01,      5.2500E-01,      2.7000E-03,      9.0000E+00,      0.0000E+00,      9.4033E+02,      2.9600E+01,      1.2780E+02,      1.5886E+03,      7.4533E+01       
1.0000E-01,      5.2500E-01,      2.8000E-03,      9.0000E+00,      0.0000E+00,      1.0156E+03,      3.0000E+01,      1.2813E+02,      1.6647E+03,      7.6533E+01       
1.0000E-01,      5.2500E-01,      2.9000E-03,      9.0000E+00,      0.0000E+00,      9.1373E+02,      2.7133E+01,      1.2707E+02,      1.5523E+03,      7.4933E+01       
1.0000E-01,      5.2500E-01,      3.0000E-03,      9.0000E+00,      0.0000E+00,      9.5193E+02,      2.6067E+01,      1.2320E+02,      1.5873E+03,      7.5133E+01       
1.0000E-01,      5.2500E-01,      3.1000E-03,      9.0000E+00,      0.0000E+00,      8.8827E+02,      2.6867E+01,      1.2813E+02,      1.5247E+03,      7.2800E+01       
1.0000E-01,      5.2500E-01,      3.2000E-03,      9.0000E+00,      0.0000E+00,      9.4513E+02,      2.9867E+01,      1.2773E+02,      1.5926E+03,      7.5333E+01       
1.0000E-01,      5.2500E-01,      3.3000E-03,      9.0000E+00,      0.0000E+00,      9.5900E+02,      2.7800E+01,      1.2620E+02,      1.6102E+03,      8.1533E+01       
1.0000E-01,      5.2500E-01,      3.4000E-03,      9.0000E+00,      0.0000E+00,      9.5293E+02,      2.7467E+01,      1.2753E+02,      1.5923E+03,      8.1000E+01       
1.0000E-01,      5.2500E-01,      3.5000E-03,      9.0000E+00,      0.0000E+00,      9.1800E+02,      2.8067E+01,      1.2753E+02,      1.5651E+03,      7.6733E+01       
1.0000E-01,      5.2500E-01,      3.6000E-03,      9.0000E+00,      0.0000E+00,      9.2507E+02,      2.8067E+01,      1.2667E+02,      1.5677E+03,      6.9867E+01       
1.0000E-01,      5.2500E-01,      3.7000E-03,      9.0000E+00,      0.0000E+00,      9.2253E+02,      2.8400E+01,      1.2460E+02,      1.5644E+03,      7.6067E+01       
1.0000E-01,      5.2500E-01,      3.8000E-03,      9.0000E+00,      0.0000E+00,      9.9240E+02,      3.0267E+01,      1.3907E+02,      1.6319E+03,      7.9800E+01       
1.0000E-01,      5.2500E-01,      3.9000E-03,      9.0000E+00,      0.0000E+00,      9.4587E+02,      2.6867E+01,      1.2887E+02,      1.5851E+03,      7.6667E+01       
1.0000E-01,      5.2500E-01,      4.0000E-03,      9.0000E+00,      0.0000E+00,      9.1413E+02,      2.8733E+01,      1.2900E+02,      1.5523E+03,      7.7133E+01       
1.0000E-01,      5.5000E-01,      2.0000E-03,      9.0000E+00,      0.0000E+00,      9.8873E+02,      2.8733E+01,      1.3687E+02,      1.6219E+03,      7.8333E+01       
1.0000E-01,      5.5000E-01,      2.1000E-03,      9.0000E+00,      0.0000E+00,      1.0151E+03,      3.0267E+01,      1.3320E+02,      1.6626E+03,      8.6733E+01       
1.0000E-01,      5.5000E-01,      2.2000E-03,      9.0000E+00,      0.0000E+00,      1.0255E+03,      2.9400E+01,      1.3447E+02,      1.6702E+03,      8.1333E+01       
1.0000E-01,      5.5000E-01,      2.3000E-03,      9.0000E+00,      0.0000E+00,      1.0156E+03,      2.9200E+01,      1.3167E+02,      1.6590E+03,      8.3400E+01       
1.0000E-01,      5.5000E-01,      2.4000E-03,      9.0000E+00,      0.0000E+00,      1.0156E+03,      3.0533E+01,      1.3727E+02,      1.6561E+03,      7.9933E+01       
1.0000E-01,      5.5000E-01,      2.5000E-03,      9.0000E+00,      0.0000E+00,      1.0227E+03,      3.1867E+01,      1.3053E+02,      1.6757E+03,      8.2533E+01       
1.0000E-01,      5.5000E-01,      2.6000E-03,      9.0000E+00,      0.0000E+00,      1.0135E+03,      2.9600E+01,      1.3900E+02,      1.6607E+03,      8.1467E+01       
1.0000E-01,      5.5000E-01,      2.7000E-03,      9.0000E+00,      0.0000E+00,      1.0013E+03,      3.0200E+01,      1.3647E+02,      1.6387E+03,      8.3067E+01       
1.0000E-01,      5.5000E-01,      2.8000E-03,      9.0000E+00,      0.0000E+00,      9.9087E+02,      2.9867E+01,      1.3180E+02,      1.6389E+03,      7.8933E+01       
1.0000E-01,      5.5000E-01,      2.9000E-03,      9.0000E+00,      0.0000E+00,      1.0193E+03,      3.1200E+01,      1.3367E+02,      1.6709E+03,      8.0933E+01       
1.0000E-01,      5.5000E-01,      3.0000E-03,      9.0000E+00,      0.0000E+00,      1.0253E+03,      2.9067E+01,      1.3720E+02,      1.6705E+03,      8.0267E+01       
1.0000E-01,      5.5000E-01,      3.1000E-03,      9.0000E+00,      0.0000E+00,      1.0056E+03,      3.0867E+01,      1.3373E+02,      1.6491E+03,      8.1133E+01       
1.0000E-01,      5.5000E-01,      3.2000E-03,      9.0000E+00,      0.0000E+00,      1.0127E+03,      3.2200E+01,      1.3707E+02,      1.6648E+03,      8.1467E+01       
1.0000E-01,      5.5000E-01,      3.3000E-03,      9.0000E+00,      0.0000E+00,      9.8000E+02,      3.0200E+01,      1.3593E+02,      1.6207E+03,      8.1200E+01       
1.0000E-01,      5.5000E-01,      3.4000E-03,      9.0000E+00,      0.0000E+00,      9.9260E+02,      3.0733E+01,      1.3167E+02,      1.6425E+03,      7.9400E+01       
1.0000E-01,      5.5000E-01,      3.5000E-03,      9.0000E+00,      0.0000E+00,      9.9720E+02,      3.1667E+01,      1.3660E+02,      1.6467E+03,      8.0067E+01       
1.0000E-01,      5.5000E-01,      3.6000E-03,      9.0000E+00,      0.0000E+00,      1.0342E+03,      3.1400E+01,      1.3740E+02,      1.6723E+03,      8.2333E+01       
1.0000E-01,      5.5000E-01,      3.7000E-03,      9.0000E+00,      0.0000E+00,      1.0729E+03,      3.1533E+01,      1.3820E+02,      1.7199E+03,      8.5867E+01       
1.0000E-01,      5.5000E-01,      3.8000E-03,      9.0000E+00,      0.0000E+00,      1.0070E+03,      3.0800E+01,      1.2980E+02,      1.6548E+03,      8.1800E+01       
1.0000E-01,      5.5000E-01,      3.9000E-03,      9.0000E+00,      0.0000E+00,      1.0269E+03,      3.1600E+01,      1.3727E+02,      1.6871E+03,      8.3867E+01       
1.0000E-01,      5.5000E-01,      4.0000E-03,      9.0000E+00,      0.0000E+00,      1.0193E+03,      2.9933E+01,      1.3700E+02,      1.6625E+03,      8.2867E+01       
1.0000E-01,      5.7500E-01,      2.0000E-03,      9.0000E+00,      0.0000E+00,      1.0739E+03,      3.6600E+01,      1.4287E+02,      1.7253E+03,      8.8533E+01       
1.0000E-01,      5.7500E-01,      2.1000E-03,      9.0000E+00,      0.0000E+00,      1.0475E+03,      3.4733E+01,      1.4547E+02,      1.6856E+03,      8.3200E+01       
1.0000E-01,      5.7500E-01,      2.2000E-03,      9.0000E+00,      0.0000E+00,      1.1141E+03,      3.8200E+01,      1.4207E+02,      1.7705E+03,      8.9933E+01       
1.0000E-01,      5.7500E-01,      2.3000E-03,      9.0000E+00,      0.0000E+00,      1.0375E+03,      3.2867E+01,      1.4273E+02,      1.6800E+03,      8.2000E+01       
1.0000E-01,      5.7500E-01,      2.4000E-03,      9.0000E+00,      0.0000E+00,      1.0366E+03,      3.3667E+01,      1.4153E+02,      1.6799E+03,      8.3800E+01       
1.0000E-01,      5.7500E-01,      2.5000E-03,      9.0000E+00,      0.0000E+00,      1.0840E+03,      3.6067E+01,      1.4620E+02,      1.7287E+03,      8.4267E+01       
1.0000E-01,      5.7500E-01,      2.6000E-03,      9.0000E+00,      0.0000E+00,      1.0677E+03,      3.4133E+01,      1.4107E+02,      1.7211E+03,      8.9733E+01       
