#run_ID,         bf thickness,    n_deaths,        n_detachments,   n_immigrations,  n_replications,  exit time        
100,             0,               2625,            7712,            3421,            6944,            4200             
101,             0,               2719,            8254,            3552,            7454,            4200             
102,             0,               2729,            9420,            3560,            8642,            4200             
103,             0,               2676,            6740,            3460,            5981,            4200             
104,             0,               2678,            8214,            3463,            7454,            4200             
105,             0,               2709,            7888,            3549,            7077,            4200             
106,             0,               2597,            7575,            3405,            6792,            4200             
107,             0,               2678,            9282,            3482,            8507,            4200             
108,             0,               2577,            9718,            3404,            8921,            4200             
109,             0,               2690,            6427,            3541,            5609,            4200             
110,             0,               2674,            8628,            3496,            7842,            4200             
111,             0,               2628,            8204,            3439,            7436,            4200             
112,             0,               2708,            8309,            3537,            7511,            4200             
113,             0,               2630,            8230,            3430,            7465,            4200             
114,             0,               2720,            8153,            3564,            7341,            4200             
115,             0,               2672,            9222,            3480,            8459,            4200             
116,             0,               2663,            9156,            3488,            8363,            4200             
117,             0,               2643,            9708,            3453,            8931,            4200             
118,             0,               2628,            5181,            3449,            4402,            4200             
119,             0,               2722,            4265,            3543,            3487,            4200             
120,             0,               2716,            9009,            3500,            8269,            4200             
121,             0,               2617,            9832,            3458,            9028,            4200             
122,             0,               2703,            8419,            3541,            7607,            4200             
123,             0,               2694,            8802,            3520,            8012,            4200             
124,             0,               2646,            8849,            3404,            8118,            4200             
125,             0,               2711,            10526,           3547,            9721,            4200             
126,             0,               2775,            7566,            3541,            6820,            4200             
127,             0,               2697,            9799,            3541,            8977,            4200             
128,             0,               2661,            9865,            3469,            9092,            4200             
129,             0,               2619,            9566,            3464,            8757,            4200             
130,             0,               2624,            9750,            3468,            8945,            4200             
131,             0,               2790,            9981,            3620,            9187,            4200             
132,             0,               2717,            7839,            3521,            7074,            4200             
133,             0,               2680,            9246,            3525,            8437,            4200             
134,             0,               2803,            9204,            3555,            8491,            4200             
135,             0,               2642,            9365,            3453,            8583,            4200             
136,             0,               2621,            7029,            3429,            6256,            4200             
137,             0,               2686,            8730,            3526,            7925,            4200             
138,             0,               2663,            10255,           3423,            9536,            4200             
139,             0,               2659,            7804,            3428,            7069,            4200             
140,             0,               2635,            8105,            3450,            7315,            4200             
141,             0,               2699,            6545,            3436,            5854,            4200             
142,             0,               2717,            8593,            3521,            7820,            4200             
143,             0,               2650,            7215,            3401,            6505,            4200             
144,             0,               2755,            9727,            3556,            8953,            4200             
145,             0,               2664,            5085,            3476,            4298,            4200             
146,             0,               2613,            8150,            3409,            7387,            4200             
147,             0,               2671,            7869,            3474,            7097,            4200             
148,             0,               2688,            8536,            3497,            7754,            4200             
149,             0,               2689,            9943,            3515,            9152,            4200             
150,             0,               2717,            7737,            3523,            6966,            4200             
151,             0,               2719,            9588,            3526,            8819,            4200             
152,             0,               2735,            8825,            3537,            8065,            4200             
153,             0,               2666,            7699,            3449,            6946,            4200             
154,             0,               2640,            8897,            3417,            8163,            4200             
155,             0,               2616,            5253,            3405,            4491,            4200             
156,             0,               2653,            7656,            3494,            6850,            4200             
157,             0,               2687,            6626,            3436,            5905,            4200             
158,             0,               2710,            8558,            3549,            7764,            4200             
159,             0,               2732,            7478,            3485,            6725,            4200             
160,             0,               2702,            5843,            3512,            5066,            4200             
161,             0,               2635,            7892,            3420,            7155,            4200             
162,             0,               2681,            5275,            3494,            4485,            4200             
163,             0,               2716,            4939,            3520,            4155,            4200             
164,             0,               2692,            6843,            3515,            6053,            4200             
165,             0,               2646,            7341,            3418,            6594,            4200             
166,             0,               2747,            8188,            3531,            7439,            4200             
167,             0,               2774,            6555,            3586,            5786,            4200             
168,             0,               2731,            8055,            3518,            7319,            4200             
169,             0,               2715,            7824,            3499,            7078,            4200             
170,             0,               2685,            8709,            3463,            7973,            4200             
171,             0,               2716,            8116,            3535,            7328,            4200             
172,             0,               2616,            9488,            3395,            8748,            4200             
173,             0,               2771,            9683,            3549,            8932,            4200             
174,             0,               2646,            9579,            3462,            8787,            4200             
175,             0,               2589,            9425,            3398,            8653,            4200             
176,             0,               2627,            7998,            3468,            7202,            4200             
177,             0,               2690,            9228,            3527,            8431,            4200             
178,             0,               2752,            9412,            3577,            8642,            4200             
179,             0,               2706,            7117,            3484,            6374,            4200             
